device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,1,1,1,2,17.971,1.77,0.003,0.875,0.961,0.927
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,2,1,1,2,13.421,1.666,0.002,0.466,0.538,0.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,4,1,1,2,13.394,1.508,0.002,0.429,0.356,0.703
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,8,1,1,2,13.381,1.58,0.003,0.388,0.254,0.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,16,1,1,2,13.357,1.571,0.003,0.341,0.159,0.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,32,1,1,2,13.425,1.573,0.002,0.341,0.09,0.637
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,64,1,1,2,13.431,1.583,0.003,0.374,0.082,0.662
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,128,1,1,2,13.451,1.499,0.003,0.314,0.069,0.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,256,1,1,2,13.358,1.539,0.002,0.345,0.084,0.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,512,1,1,2,13.355,1.516,0.002,0.37,0.05,0.694
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,1024,1,1,2,13.511,1.48,0.002,0.442,0.123,0.714
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,2048,1,1,2,13.412,1.543,0.003,0.536,0.072,0.682
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,4096,1,1,2,13.354,1.553,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,131072,8192,1,1,2,13.355,1.609,0.003,-1,-1,-1
