device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,569.741,384.01,0.01,1101.11,0.001,7.019
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,564.908,408.377,0.012,983.564,0.001,5.862
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,554.846,397.646,0.011,983.001,0.001,5.853
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.364,398.167,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,555.302,396.562,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,565.594,400.134,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,556.922,387.833,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,557.02,398.799,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,556.182,395.391,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,554.702,396.509,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,553.835,404.691,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,2048,1,1,36,554.827,405.09,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,4096,1,1,36,562.21,408.832,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,8192,1,1,36,554.401,409.201,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,564.074,400.014,0.013,1197.05,0.001,6.585
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,566.792,402.18,0.146,1624.38,0.001,8.745
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,559.957,398.802,0.016,1137.71,0.001,7.65
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.216,403.32,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,559.243,402.402,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,559.797,401.608,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,565.598,401.912,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,559.556,404.867,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,559.336,408.822,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,562.473,406.989,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,562.566,406.699,0.014,-1,-1,-1
