device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,436.331,312.076,0.011,863.226,0.001,6.211
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,436.131,355.139,0.008,987.466,0.001,7.411
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,440.545,313.767,0.011,773.24,0.001,6.226
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,433.239,313.584,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,433.448,315.465,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,442.93,313.014,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,460.458,314.677,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,435.687,309.361,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,436.89,317.075,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,437.321,321.619,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,443.644,344.427,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2048,1,1,28,437.399,312.852,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4096,1,1,28,437.153,346.624,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8192,1,1,28,437.356,311.425,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,434.244,324.898,0.008,930.545,0,8.063
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,436.501,315.439,0.011,867.187,0.001,6.71
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,432.315,311.656,0.011,769.661,0.001,6.794
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,432.605,314.955,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,434.31,352.958,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,434.523,307.374,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,432.012,331.398,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,448.908,311.018,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,432.845,341.728,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,434.443,308.205,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,442.462,355.205,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2048,1,1,28,435.652,318.446,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4096,1,1,28,440.663,353.177,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8192,1,1,28,433.78,315.648,0.01,-1,-1,-1
