device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,1,1,1,31.032,6.2,0.004,22.86,0.78,1.383
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,2,1,1,26.287,6.231,0.004,22.286,1.071,1.099
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,4,1,1,26.255,4.208,0.004,23.246,0.766,1.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,8,1,1,26.271,3.973,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,16,1,1,26.284,5.789,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,32,1,1,26.267,4.14,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,64,1,1,26.279,5.788,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,128,1,1,26.27,5.33,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,256,1,1,26.328,3.86,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,512,1,1,26.275,5.77,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,1024,1,1,26.285,5.917,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,2048,1,1,26.285,4.44,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,4096,1,1,26.38,7.146,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,1,8192,1,1,26.273,4.465,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,2,1,1,1,26.505,5.191,0.004,26.258,1.068,1.019
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,2,2,1,1,26.277,3.207,0.003,25.233,0.763,1.05
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,2,4,1,1,26.271,3.473,0.004,23.908,0.749,1.047
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,724,724,724,2,8,1,1,26.268,3.711,0.004,-1,-1,-1
