device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,121.526,95.315,0.015,289.355,0.001,4.671
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,150.848,109.749,0.017,280.78,0.001,4.541
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,153.833,110.433,0.017,328.42,0.002,4.963
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,153.408,110.792,0.017,302.507,0.001,5.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,151.629,109.49,0.013,317.762,0.002,4.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,151.352,111.291,0.01,283.779,0.001,5.124
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,153.923,109.522,0.015,250.157,0.001,4.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,150.892,110.162,0.01,296.798,0.001,5.307
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,151.11,110.609,0.015,338.77,0.001,4.912
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,152.323,108.108,0.01,286.056,0.001,5.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,151.414,110.394,0.011,302.504,0.002,5.107
