device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,494.97,359.71,0.014,1165.05,0.001,6.061
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,503.518,360.527,0.016,1018.41,0.001,6.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,496.319,354.743,0.172,1051.88,0.001,6.337
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,496.771,363.43,0.016,1005.64,0.001,6.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,496.807,378.989,0.011,1292.67,0.001,6.897
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,496.78,354.876,0.015,940.958,0.001,6.066
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,506.082,356.977,0.013,879.543,0.001,5.941
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,498.35,367.038,0.014,1201.29,0,5.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,495.733,334.381,0.023,966.882,0,6.565
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,512,1,1,32,500.989,336.456,0.008,973.087,0.001,6.711
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,1024,1,1,32,496.938,356.211,0.013,931.467,0.001,5.986
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,2048,1,1,32,496.436,368.21,0.013,876.7,0.001,5.736
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,4096,1,1,32,498.164,362.507,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,8192,1,1,32,499.092,381.852,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,501.758,357.611,0.206,966.164,0.001,6.01
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,495.93,360.536,0.015,990.214,0.001,6.32
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,496.698,357.208,0.017,964.53,0.001,5.988
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,496.707,361.342,0.015,1191.97,0.001,6.385
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,497.027,358.002,0.015,1121.07,0.001,6.356
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,497.057,355.53,0.014,1037.03,0.001,6.084
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,504.367,406.421,0.032,908.489,0.001,6.006
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,496.023,352.167,0.016,901.949,0.001,5.906
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,496.051,360.382,0.014,993.505,0,5.996
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,512,1,1,32,497.359,360.341,0.015,911.553,0.001,6.014
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,1024,1,1,32,495.963,387.418,0.01,1312.84,0.001,6.589
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,2048,1,1,32,495.749,352.16,0.012,880.855,0.001,6.029
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,4096,1,1,32,498.326,396.08,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,8192,1,1,32,495.527,336.345,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,499.17,413.734,0.016,903.305,0.001,6.489
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,494.291,359.422,0.015,896.299,0.001,6.453
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,493.113,361.63,0.015,1001.48,0.001,8.549
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,631.983,360.67,0.013,1179.25,0.001,6.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,496.389,356.593,0.013,980.886,0.001,6.416
