device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1,1,1,22,343.45,249.778,0.011,651.48,0.001,5.656
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2,1,1,22,339.434,249.119,0.011,603.211,0.001,5.195
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4,1,1,22,338.507,249.079,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8,1,1,22,338.713,255.718,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,16,1,1,22,338.836,247.075,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,32,1,1,22,339.234,272.887,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,64,1,1,22,347.261,247.728,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,128,1,1,22,339.484,249.456,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,256,1,1,22,338.63,248.679,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,512,1,1,22,339.55,248.141,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1024,1,1,22,339.682,275.511,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2048,1,1,22,340.746,247.079,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4096,1,1,22,339.407,242.604,0.132,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8192,1,1,22,341.894,232.17,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1,1,1,22,342.65,253.054,0.016,664.997,0.001,6.039
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2,1,1,22,341.585,250.71,0.015,627.816,0.002,6.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4,1,1,22,342.3,247.774,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8,1,1,22,341.16,250.773,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,16,1,1,22,342.333,250.665,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,32,1,1,22,341.513,252.029,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,64,1,1,22,341.809,247.346,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,128,1,1,22,343.394,250.581,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,256,1,1,22,343.226,242.447,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,512,1,1,22,341.52,246.39,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1024,1,1,22,341.141,297.602,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2048,1,1,22,339.627,247.763,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4096,1,1,22,339.474,251.161,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8192,1,1,22,344.183,248.078,0.013,-1,-1,-1
