device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,219.635,30.492,0.009,914.262,9.085,2.365
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,2,1,16,166.585,26.845,0.005,902.261,8.429,2.415
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,4,1,16,167.207,25.686,0.007,909.426,8.133,2.366
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,8,1,16,166.024,27.085,0.007,906.935,9.063,2.376
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,16,1,16,165.873,24.002,0.007,914.105,8.239,2.477
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,32,1,16,166.066,25.011,0.007,939.662,8.779,2.365
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,64,1,16,165.904,25.801,0.007,942.585,8.341,2.489
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,128,1,16,165.933,26.108,0.022,943.349,8.174,2.489
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,256,1,16,165.968,25.539,0.007,947.945,8.34,2.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,512,1,16,166.4,25.506,0.007,952.589,8.181,2.411
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,1024,1,16,166.051,25.092,0.006,963.081,8.915,2.398
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,2048,1,16,165.948,24.411,0.006,965.935,8.279,2.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,4096,1,16,166.074,24.21,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,1,8192,1,16,166.45,25.015,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,1,1,16,165.252,29.062,0.006,899.423,9.229,2.519
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,2,1,16,167.203,25.43,0.007,898.854,8.465,2.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,4,1,16,166.047,25.512,0.007,900.161,8.183,2.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,8,1,16,166.029,25.347,0.007,902.695,8.94,2.414
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,16,1,16,165.87,25.85,0.007,909.531,8.333,2.419
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,32,1,16,165.996,24.201,0.006,916.21,8.936,2.516
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,64,1,16,166.026,24.087,0.006,915.773,8.77,2.438
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,128,1,16,166.275,25.085,0.007,921.306,8.818,2.364
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,256,1,16,166.288,25.942,0.007,923.122,8.978,2.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,512,1,16,166.005,26.536,0.006,923.183,8.266,2.605
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,1024,1,16,167.386,25.52,0.006,933.375,8.769,2.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,2048,1,16,166.008,24.306,0.006,933.782,7.957,2.625
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,2,4096,1,16,166.026,25.248,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,1,1,16,165.474,24.192,0.006,226.557,9.079,2.423
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,2,1,16,166.199,24.257,0.006,227.609,9.011,2.518
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,4,1,16,166.049,24.443,0.006,229.998,8.929,2.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,8,1,16,166.087,25.252,0.006,230.987,8.345,2.518
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,16,1,16,166.159,28.5,0.006,232.928,8.092,2.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,32,1,16,166.203,24.129,0.006,237.189,9.102,2.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,64,1,16,166.191,25.382,0.008,239.369,9.1,2.441
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,128,1,16,165.944,25.491,0.007,239.402,9.129,2.343
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,256,1,16,167.159,25.454,0.006,241.812,8.779,2.271
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,512,1,16,165.967,24.179,0.006,245.679,8.22,2.499
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,1024,1,16,166.201,25.749,0.007,250.348,9.016,2.336
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,4,2048,1,16,166.003,23.942,0.006,266.664,8.061,2.579
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,1,1,16,166.095,25.369,0.007,227.536,8.265,2.424
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,2,1,16,165.996,25.955,0.006,224.754,9.196,2.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,4,1,16,166.073,25.108,0.007,230.34,8.952,2.379
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,8,1,16,165.992,24.077,0.006,228.583,8.082,2.522
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,16,1,16,166.454,24.53,0.005,230.608,8.867,2.457
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,32,1,16,166.795,25.884,0.007,232.268,9.1,2.317
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,64,1,16,166.007,25.761,0.007,233.819,8.275,2.392
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,128,1,16,165.961,24.228,0.006,233.06,8.283,2.55
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,256,1,16,166.063,25.708,0.008,235.992,8.198,2.416
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,2048,2048,8,512,1,16,166.07,25.473,0.006,237.908,8.897,2.534
