device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,1,1,1,14,218.098,157.243,0.017,453.28,0.001,4.631
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,2,1,1,14,217.558,154.491,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,4,1,1,14,217.521,156.103,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,8,1,1,14,217.932,180.19,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,16,1,1,14,218.665,155.621,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,32,1,1,14,218.343,157.116,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,64,1,1,14,217.279,155.041,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,128,1,1,14,217.406,182.033,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,256,1,1,14,218.635,155.683,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,512,1,1,14,217.611,155.164,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,1024,1,1,14,217.304,154.734,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,2048,1,1,14,217.251,155.05,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,4096,1,1,14,218.391,155.405,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,8192,1,1,14,217.589,183.425,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,1,1,1,14,217.856,152.854,0.011,390.902,0.001,3.831
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,2,1,1,14,212.111,156.375,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,4,1,1,14,215.541,155.486,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,8,1,1,14,211.395,157.79,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,16,1,1,14,215.454,155.356,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,32,1,1,14,210.271,154.002,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,64,1,1,14,216.636,155.378,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,128,1,1,14,208.081,155.317,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,256,1,1,14,215.031,155.591,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,512,1,1,14,209.259,158.455,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,1024,1,1,14,215.039,155.079,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,2048,1,1,14,210.062,177,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,4096,1,1,14,215.944,155.028,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,14,1355,1355,3,8192,1,1,14,208.002,178.244,0.008,-1,-1,-1
