device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,82.008,24.502,0.008,753.95,5.501,2.244
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,62.473,22.547,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,62.802,21.109,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,63.609,22.194,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,63.309,20.763,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,62.853,21.129,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,63.251,20.669,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,63.184,23.396,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,62.893,20.196,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,512,1,1,11,62.948,21.202,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1024,1,1,11,63.085,21.994,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2048,1,1,11,62.447,23.271,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4096,1,1,11,62.755,20.428,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8192,1,1,11,63.079,22.034,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,83.786,31.723,0.011,768.69,4.156,1.316
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,63.904,20.394,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,63.825,22.546,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,63.986,20.879,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,64.634,22.072,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,64.443,23.515,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,63.764,20.571,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,63.561,26.137,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,63.464,20.329,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,512,1,1,11,63.89,24.016,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1024,1,1,11,63.975,26.855,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2048,1,1,11,63.944,22.363,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4096,1,1,11,63.483,24.093,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8192,1,1,11,63.91,21.17,0.019,-1,-1,-1
