device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1,1,1,1,6.266,1.278,0.003,4.89,0.481,0.647
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,2,1,1,1,6.585,0.992,0.002,4.317,0.64,0.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,4,1,1,1,9.126,1.27,0.002,3.297,0.511,0.595
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,8,1,1,1,6.575,1.188,0.002,3.011,0.432,0.536
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,16,1,1,1,6.586,0.935,0.002,2.864,0.477,0.588
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,32,1,1,1,6.578,1.043,0.002,2.383,0.507,0.757
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,64,1,1,1,9.4,1.039,0.002,2.044,0.502,0.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,128,1,1,1,7.511,1.013,0.002,2.332,0.474,0.636
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,256,1,1,1,6.576,0.994,0.002,2.432,0.367,0.541
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,512,1,1,1,6.586,1.097,0.002,1.411,0.473,0.76
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1024,1,1,1,6.574,1.045,0.002,2.248,0.432,0.589
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,2048,1,1,1,6.625,1.614,0.003,2.345,0.564,0.838
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,4096,1,1,1,9.631,1.287,0.002,3.162,0.719,0.892
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,8192,1,1,1,6.765,1.086,0.002,5.228,0.605,0.52
