device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,1,1,8,175.673,0.084,0.004,227.909,0.005,2.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,2,1,8,178.293,0.126,0.003,204.978,0.005,1.928
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,4,1,8,177.505,0.127,0.003,193.239,0.005,2.005
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,8,1,8,177.898,0.139,0.003,187.512,0.005,2.06
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,16,1,8,178.395,0.139,0.003,182.173,0.005,2.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,32,1,8,178.277,0.077,0.003,184.97,0.006,2.1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,64,1,8,178.103,0.074,0.003,180.498,0.005,1.985
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,128,1,8,177.946,0.069,0.003,180.212,0.024,2.074
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,256,1,8,178.318,0.074,0.004,182.222,0.021,2.172
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,512,1,8,178.203,0.073,0.003,187.579,0.006,2.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,1024,1,8,178.591,0.078,0.003,188.84,0.006,2.344
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,2048,1,8,178.489,0.074,0.004,-1,-1,-1
