device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,1,1,1,18,281.672,202.824,0.018,526.609,0.002,5.521
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,2,1,1,18,277.945,200.929,0.016,564.434,0.001,5.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,4,1,1,18,278.731,197.022,0.017,596.101,0.001,5.758
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,8,1,1,18,279.61,221.453,0.01,647.739,0.001,6.703
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,16,1,1,18,279.766,238.164,0.012,600.346,0.002,6.853
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,32,1,1,18,279.821,199.583,0.015,509.805,0.001,5.468
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,64,1,1,18,278.796,225.584,0.01,609.704,0.002,6.628
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,128,1,1,18,279.532,219.495,0.012,578.91,0.002,6.704
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,256,1,1,18,280.626,200.69,0.016,535.654,0.001,5.901
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,512,1,1,18,278.576,201.659,0.017,614.32,0.001,6.242
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,1024,1,1,18,283.884,199.795,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,2048,1,1,18,278.314,226.906,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,4096,1,1,18,279.864,222.846,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,8192,1,1,18,279.867,224.668,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,1,1,1,18,279.548,229.308,0.011,651.469,0.001,5.756
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,2,1,1,18,278.876,199.677,0.016,515.086,0.001,5.354
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,4,1,1,18,278.306,201.335,0.017,656.764,0.002,5.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,8,1,1,18,278.71,226.02,0.018,510.696,0.001,5.35
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,16,1,1,18,278.852,191.337,0.01,783.094,0.001,7.283
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,32,1,1,18,369.255,243.797,0.013,567.205,0.001,6.192
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,64,1,1,18,360.825,244.74,0.014,565.622,0,5.916
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,128,1,1,18,362.661,224.638,0.01,568.946,0.001,4.653
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,256,1,1,18,276.998,229.485,0.013,630.743,0.002,5.314
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,512,1,1,18,276.875,201.705,0.011,668.015,0.001,5.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,1024,1,1,18,280.572,205.184,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,2048,1,1,18,276.53,233.228,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,4096,1,1,18,278.911,231.746,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,18,1536,1536,3,8192,1,1,18,278.712,230.967,0.01,-1,-1,-1
