device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,1,1,14.0284,320.825,0.098,0.006,472.499,0.006,1.688
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,2,1,14.0284,318.901,0.1,0.006,421.172,0.004,1.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,4,1,14.0284,318.14,0.098,0.007,391.115,0.005,1.844
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,8,1,14.0284,317.444,0.099,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,16,1,14.0284,319.285,0.098,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,32,1,14.0284,318.021,0.097,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,64,1,14.0284,317.862,0.101,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,128,1,14.0284,318.614,0.098,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,256,1,14.0284,318.155,0.099,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,512,1,14.0284,319.536,0.098,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,1024,1,14.0284,320.209,0.102,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,2048,1,14.0284,319.298,0.1,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,4096,1,14.0284,319.126,0.1,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,1,8192,1,14.0284,319.652,0.104,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,1,1,14.0284,318.955,0.103,0.006,420.508,0.005,1.895
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,2,1,14.0284,319.122,0.1,0.005,395.701,0.006,1.923
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,4,1,14.0284,317.69,0.097,0.006,385.148,0.005,1.907
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,8,1,14.0284,317.074,0.097,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,16,1,14.0284,318.431,0.115,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,32,1,14.0284,319.137,0.098,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,64,1,14.0284,317.929,0.096,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,128,1,14.0284,318.192,0.098,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,256,1,14.0284,318.228,0.098,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,512,1,14.0284,319.192,0.101,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,1024,1,14.0284,319.112,0.101,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,678,1356,4,2,2048,1,14.0284,320.451,0.102,0.005,-1,-1,-1
