device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,1,1,1,640,3316.53,326.382,0.011,130.11,346.654,6.518
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,2,1,1,640,3307.05,313.966,0.01,70.934,323.06,7.213
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,4,1,1,640,3307.16,319.058,0.009,59.97,321.95,7.399
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,8,1,1,640,3308.28,320.019,0.009,57.188,353.698,6.956
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,16,1,1,640,3304.48,313.644,0.009,58.896,355.157,6.97
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,32,1,1,640,3307.44,313.364,0.01,58.847,384.776,7.678
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,64,1,1,640,3308.33,319.065,0.009,56.987,353.418,6.896
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,128,1,1,640,3306.84,329.489,0.01,59.795,356.651,7.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,256,1,1,640,3339.29,314.427,0.01,57.412,343.78,6.776
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,512,1,1,640,3307.98,313.31,0.008,57.469,353.983,6.995
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,1024,1,1,640,3308.65,318.402,0.009,55.779,342.909,6.608
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,2048,1,1,640,3308.69,318.498,0.01,56.399,347.612,6.646
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,4096,1,1,640,3315.84,313.664,0.01,57.32,343.695,6.747
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.67772e+08,8192,1,1,640,3308.3,315.796,0.01,56.962,345.317,6.7
