device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,52.711,3.599,0.01,16.975,1.756,0.247
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.863,3.074,0.008,14.93,1.491,0.212
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.71,3.066,0.008,14.928,1.497,0.205
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.649,3.042,0.008,14.901,1.506,0.199
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.628,3.077,0.008,14.911,1.496,0.206
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.65,3.057,0.008,14.908,1.503,0.2
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.699,3.116,0.008,14.904,1.496,0.199
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.588,3.042,0.009,14.93,1.495,0.213
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.629,3.043,0.008,14.952,1.495,0.2
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.609,3.043,0.008,14.939,1.504,0.214
