device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NoMemory,ONE_D,1,1,1,4,0.001,0,0.013,0.039,0,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.02,0.054,0.001,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.024,0.057,0.001,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.026,0.053,0,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.02,0.053,0.001,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0.001,0,0.024,0.053,0.001,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.021,0.053,0,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0.001,0.024,0.053,0,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.026,0.058,0.001,0
GTX 780,NoMemory,ONE_D,1,1,1,4,0,0,0.023,0.053,0,0
