device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,249.674,17.211,0.009,0.404,10.975,0.591
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,243.494,17.134,0.009,0.402,10.821,0.67
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.483,17.288,0.01,0.403,10.886,0.631
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,243.207,17.074,0.009,0.403,10.816,0.778
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.521,17.206,0.009,0.406,11.095,0.666
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.127,17.14,0.009,0.403,10.94,0.682
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.499,17.289,0.009,0.406,10.948,0.684
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.933,17.059,0.009,0.403,10.997,0.642
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,244.282,17.119,0.009,0.402,11.042,0.627
GTX 780,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.373,17.143,0.01,0.402,11.058,0.695
