device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,103.98,6.799,0.008,0.622,9.66,0.465
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.476,6.863,0.008,0.622,6.466,0.163
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.607,6.95,0.008,0.622,6.493,0.158
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.659,6.924,0.008,0.622,6.478,0.159
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.549,6.919,0.009,0.622,6.527,0.166
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.743,6.897,0.007,0.621,6.692,0.166
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.486,6.854,0.008,0.623,6.507,0.178
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.459,6.857,0.008,0.62,6.543,0.159
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.607,6.872,0.008,0.623,6.449,0.158
GTX 780,MatrixTranspose,TWO_D,2289,2289,1,1,1,19,101.673,6.909,0.009,0.624,6.56,0.159
