device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.061,0.059,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.063,0.058,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.062,0.058,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.063,0.058,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.063,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.059,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.059,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.06,0.056,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.064,0.061,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.055,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.06,0.057,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.062,0.059,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.06,0.055,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.062,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.098,0.059,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.057,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.063,0.058,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.061,0.056,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.067,0.064,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.059,0.06,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.061,0.096,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.063,0.06,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.062,0.056,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.06,0.055,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.055,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.06,0.057,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.061,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.063,0.061,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.06,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.055,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.051,0.039,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.061,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.063,0.062,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.062,0.056,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.062,0.059,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.056,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.06,0.057,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.081,0.063,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.055,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.059,0.056,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.063,0.061,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.065,0.061,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.063,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.064,0.063,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.065,0.058,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.061,0.057,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.061,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.056,0.045,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.092,0.059,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.053,0.041,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.065,0.061,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.061,0.055,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.064,0.085,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0.001,0,0.083,0.053,0.001,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.065,0.06,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.052,0.041,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.061,0.055,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.06,0.056,0,0
GTX 780,Empty,ONE_D,1,1,1,24,0,0,0.061,0.058,0,0.001
GTX 780,Empty,ONE_D,1,1,1,24,0,0.001,0.061,0.097,0,0
