device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,188.815,28.589,0.003,12.044,19.682,7.34
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,186.922,28.665,0.003,9.766,10.156,6.238
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.958,28.523,0.002,8.404,5.265,5.733
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,184.843,28.528,0.002,7.509,2.88,5.431
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,184.126,28.537,0.002,7.047,1.641,5.296
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,183.868,28.695,0.002,6.765,1.406,5.228
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,184.522,28.543,0.002,6.675,1.135,5.261
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,183.706,28.511,0.002,6.634,1.05,5.23
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,183.878,28.521,0.003,6.673,0.961,5.226
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,183.643,28.573,0.003,6.797,1.037,5.241
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,184.022,28.529,0.002,7.006,0.979,5.408
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,188.761,28.996,0.002,11.973,19.694,7.421
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,187.606,29.058,0.003,9.823,10.401,6.309
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,185.789,28.892,0.003,8.362,5.287,5.665
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,184.49,28.863,0.002,7.353,2.875,5.409
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,184.116,28.861,0.002,7.097,1.633,5.286
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,183.757,28.877,0.002,6.736,1.31,5.209
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,184.149,28.887,0.002,6.646,1.124,5.197
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,183.812,28.924,0.002,6.647,1.04,5.226
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,183.945,28.937,0.003,6.706,0.977,5.289
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,184.385,28.882,0.002,6.759,0.966,5.246
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.251,29.055,0.003,6.835,0.928,5.215
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.119,29.503,0.002,11.98,19.669,7.347
