device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,224,1,1,2,42.875,424.273,14.985,0.002,80.439,21.785,0.389
Tesla K20Xm,Array3dAverage,THREE_D,224,1,1,4,42.875,426.041,14.968,0.002,45.348,22.001,0.388
Tesla K20Xm,Array3dAverage,THREE_D,224,1,1,8,42.875,427.351,14.98,0.002,27.321,21.783,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,1,1,16,42.875,425.665,14.986,0.003,19.895,21.821,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,1,1,32,42.875,426.066,15.026,0.002,18.623,21.782,0.381
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,422.246,15.094,0.002,3.004,21.96,0.39
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,425.025,14.988,0.002,3.011,21.846,0.391
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,426.021,15.019,0.003,3.002,21.805,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,425.346,14.998,0.002,2.994,21.957,0.373
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,1,42.875,427.012,15.498,0.002,77.251,21.762,0.387
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,2,42.875,425.945,14.994,0.002,44.942,21.781,0.373
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,4,42.875,426.165,15.036,0.002,27.388,21.778,0.382
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,8,42.875,425.25,14.988,0.002,19.763,21.833,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,16,42.875,426.876,15.019,0.003,18.054,21.902,0.393
Tesla K20Xm,Array3dAverage,THREE_D,224,1,2,32,42.875,425.118,15.002,0.003,17.665,21.749,0.382
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,420.699,15.002,0.002,3,21.774,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,425.475,14.987,0.002,3.009,21.932,0.387
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,426.86,14.998,0.002,2.981,21.837,0.395
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,1,42.875,425.408,15.043,0.002,43.174,21.776,0.384
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,2,42.875,425.812,14.973,0.002,27.177,21.838,0.399
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,4,42.875,426.029,15.052,0.002,19.876,21.911,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,8,42.875,426.83,15.085,0.002,18.083,21.767,0.389
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,16,42.875,425.053,14.973,0.002,17.68,21.919,0.372
Tesla K20Xm,Array3dAverage,THREE_D,224,1,4,32,42.875,425.892,14.973,0.002,17.67,21.875,0.383
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,420.795,15.037,0.001,3.001,22.216,0.388
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,426.931,15.125,0.002,2.984,21.787,0.382
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,1,42.875,425.582,14.988,0.002,26.583,21.843,0.392
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,2,42.875,425.449,14.976,0.002,19.811,21.83,0.388
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,4,42.875,425.474,14.988,0.002,18.07,21.822,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,8,42.875,427.419,14.988,0.002,17.684,21.777,0.402
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,16,42.875,425.636,15.094,0.002,17.667,21.794,0.373
Tesla K20Xm,Array3dAverage,THREE_D,224,1,8,32,42.875,425.599,15.072,0.002,17.768,21.866,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,422.582,15.015,0.003,2.986,21.813,0.397
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,1,42.875,425.411,14.993,0.002,19.567,21.823,0.371
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,2,42.875,426.101,15.194,0.002,18.018,21.93,0.382
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,4,42.875,425.426,15.021,0.003,17.719,21.779,0.392
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,8,42.875,425.964,15.146,0.002,17.676,22.085,0.374
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,16,42.875,426.258,15.008,0.003,17.801,21.828,0.384
Tesla K20Xm,Array3dAverage,THREE_D,224,1,16,32,42.875,425.618,15.016,0.002,17.812,21.775,0.383
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,1,42.875,420.52,15.068,0.002,18.05,21.842,0.44
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,2,42.875,426.858,15.029,0.002,17.68,21.829,0.384
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,4,42.875,425.2,14.971,0.003,17.706,21.976,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,8,42.875,425.707,15.043,0.002,17.79,21.856,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,16,42.875,425.858,15.009,0.002,17.833,21.947,0.389
Tesla K20Xm,Array3dAverage,THREE_D,224,1,32,32,42.875,427.641,15.077,0.002,18.154,21.818,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,1,42.875,423.671,15.06,0.002,70.29,21.906,0.385
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,2,42.875,425.495,14.989,0.003,39.861,21.863,0.402
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,4,42.875,425.626,15.001,0.002,22.612,21.886,0.382
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,8,42.875,425.885,15.007,0.002,13.521,21.803,0.391
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,16,42.875,427.128,15.076,0.002,10.332,21.804,0.393
Tesla K20Xm,Array3dAverage,THREE_D,224,2,1,32,42.875,425.476,15.168,0.002,9.481,21.913,0.389
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,420.803,15.01,0.002,2.982,21.799,0.372
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,426.448,15.271,0.002,2.999,22.023,0.395
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,425.732,15.033,0.002,3.001,21.882,0.387
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,1,42.875,425.685,15.002,0.003,39.278,22.023,0.403
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,2,42.875,426.319,14.979,0.003,22.293,21.872,0.388
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,4,42.875,425.499,15.154,0.002,13.803,21.959,0.396
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,8,42.875,430.422,15.065,0.002,10.314,21.787,0.39
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,16,42.875,425.699,15.011,0.002,9.287,21.879,0.394
Tesla K20Xm,Array3dAverage,THREE_D,224,2,2,32,42.875,425.911,14.985,0.002,9.26,21.872,0.39
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,435.095,15.075,0.002,2.982,21.79,0.392
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,425.231,15.113,0.002,3.039,21.847,0.392
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,1,42.875,425.937,15.006,0.002,22.092,21.884,0.392
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,2,42.875,425.461,14.978,0.002,13.734,21.829,0.373
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,4,42.875,427.739,15.194,0.002,10.329,21.785,0.396
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,8,42.875,425.435,15.052,0.002,9.355,21.795,0.377
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,16,42.875,425.359,15.021,0.002,9.249,21.994,0.379
Tesla K20Xm,Array3dAverage,THREE_D,224,2,4,32,42.875,425.555,14.972,0.002,9.355,21.849,0.386
Tesla K20Xm,Array3dAverage,THREE_D,224,8,8,8,42.875,422.48,15.048,0.002,3.016,21.794,0.396
Tesla K20Xm,Array3dAverage,THREE_D,224,2,8,1,42.875,425.102,15.032,0.002,13.717,22.029,0.385
