device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,4,1,191,1991.76,131.976,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,8,1,191,1991.27,131.912,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,16,1,191,1991.78,132.044,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,32,1,191,1991.03,131.795,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,64,1,191,1992.16,131.809,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,128,1,191,1991.21,132.012,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,256,1,191,1991.46,132.363,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,4,1,191,1991.21,131.783,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,8,1,191,1994.62,131.81,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,16,1,191,2000.46,131.866,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,32,1,191,1991.09,131.93,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,64,1,191,1992.13,132.077,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,8,128,1,191,1991.9,131.756,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,16,4,1,191,1990.68,131.854,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,16,8,1,191,1992.57,132.26,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,16,16,1,191,1991.34,132.204,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,16,32,1,191,1991.06,131.758,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,16,64,1,191,1992.04,131.69,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,32,4,1,191,1991.19,131.924,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,32,8,1,191,1991.14,132.013,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,32,16,1,191,1992.49,132.151,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,32,32,1,191,1991.24,131.621,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,64,4,1,191,1991.41,131.81,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,64,8,1,191,1991.09,131.773,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,64,16,1,191,1990.96,132.235,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,128,4,1,191,1992.15,131.972,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,128,8,1,191,1991.14,131.685,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,256,4,1,191,1991.72,131.917,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,4,1,191,1989.73,132.037,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,8,1,191,1989.63,131.854,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,16,1,191,1989.89,132.039,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,32,1,191,1989.9,131.748,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,64,1,191,1989.53,131.614,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,128,1,191,1989.37,131.768,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,7094,7094,7094,4,256,1,191,1990.23,131.709,0.002,-1,-1,-1
