device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,435.356,90.79,0.003,1302.81,0.001,3.025
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,439.969,90.464,0.003,1111.28,0,3.095
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.78,90.851,0.004,1013.88,0.001,3.097
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.633,90.643,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,440.524,90.702,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.769,90.654,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.504,91.003,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,444.854,90.773,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,439.306,90.766,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.512,90.776,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,439.159,90.829,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,441.489,185.959,0.004,1596.23,0.001,2.786
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,453.896,181.735,0.004,1403.7,0.001,2.774
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,445.401,182.11,0.004,1305.34,0.001,2.784
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,445.297,181.993,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,445.385,181.27,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,445.664,182.301,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,445.136,181.399,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,446.725,181.637,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,449.195,181.35,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,446.136,181.456,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,445.638,181.395,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,442.478,90.999,0.004,1316.18,0.001,2.67
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,437.706,90.786,0.004,1116.04,0,2.746
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,441.18,90.79,0.003,1021.1,0.001,2.788
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,441.146,91.866,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,445.597,90.849,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,440.388,91.052,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,440.472,90.845,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,440.37,91.308,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,441.312,90.807,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,440.715,90.932,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,442.381,90.822,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,436.323,90.927,0.003,1307.46,0.001,2.986
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,440.52,90.972,0.003,1116.22,0.001,3.004
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,440.404,90.807,0.003,1018.47,0.001,3.044
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,441.794,90.964,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,440.532,90.884,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.619,91.615,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,441.849,91.007,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,440.167,91.004,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,445.499,90.865,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,440.42,90.842,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,441.699,90.798,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,436.822,93.701,0.004,1298.97,0.001,3.002
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,441.62,90.324,0.004,1107.43,0.001,2.98
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,441.563,90.393,0.004,1011.35,0.001,3.042
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,440.209,90.573,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,441.384,90.586,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,440.352,90.649,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.719,91.156,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,441.462,90.415,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,439.755,90.634,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.854,90.599,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,445.817,90.473,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,434.889,91.102,0.004,1301.21,0.001,3.237
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,440.017,90.274,0.003,1110.3,0.001,3.011
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,440.553,90.346,0.004,1011.98,0.001,3.001
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,440.247,90.557,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,440.162,90.437,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.955,90.485,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.971,90.373,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,441.331,90.485,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,440.503,90.367,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,442.191,90.406,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,440.066,90.511,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,435.077,89.842,0.003,1294.25,0,3.226
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,440.486,89.673,0.004,1102.18,0.001,2.955
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,449.663,89.676,0.004,1004.2,0.001,3.02
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.726,89.898,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.985,89.69,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,440.207,89.711,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,441.492,89.879,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,440.31,89.711,0.003,-1,-1,-1
