device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,1,1,28.0079,625.347,1.753,0.002,4785.6,0.003,2.332
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,2,1,28.0079,624.051,1.759,0.002,2558.27,0.002,2.276
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,4,1,28.0079,622.666,1.752,0.003,1397.98,0.002,2.275
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,8,1,28.0079,623.497,1.775,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,16,1,28.0079,624.619,1.742,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,32,1,28.0079,624.328,1.735,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,64,1,28.0079,624.376,1.744,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,128,1,28.0079,624.691,1.742,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,256,1,28.0079,624.027,1.746,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,512,1,28.0079,625.022,1.74,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,1,1024,1,28.0079,625.153,1.757,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,2,1,1,28.0079,623.981,1.735,0.002,2558.75,0.002,2.29
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,2,2,1,28.0079,623.064,1.749,0.002,1398.23,0.002,2.305
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,2,4,1,28.0079,624.095,1.749,0.002,804.126,0.003,2.298
Tesla K20Xm,MonteCarloAsian,TWO_D,958,1916,4,2,8,1,28.0079,624.465,1.744,0.002,-1,-1,-1
