device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,80.271,5.611,0.001,8.531,4.483,0.237
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,79.099,5.582,0.001,4.386,2.993,0.236
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,81.439,5.661,0.001,2.361,2.98,0.236
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,79.372,5.604,0.001,1.361,2.988,0.239
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,79.091,5.593,0.001,0.894,2.989,0.225
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,79.272,5.619,0.001,0.437,2.984,0.229
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,79.325,5.632,0.001,0.527,2.997,0.225
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,79.169,5.58,0.001,0.523,2.992,0.223
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,79.47,5.578,0.001,0.524,2.99,0.23
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,79.662,5.599,0.001,0.505,3.014,0.23
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,79.17,5.573,0.001,0.509,3.026,0.227
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,80.378,11.496,0,8.53,4.573,0.24
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,79.192,11.477,0.001,4.403,3.011,0.226
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,79.088,11.534,0,2.392,3.068,0.323
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,79.347,11.504,0,1.395,3.019,0.223
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,79.157,11.463,0.001,0.884,3.014,0.229
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,79.138,11.472,0.001,0.661,3.051,0.222
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,79.221,11.474,0,0.548,3.025,0.227
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,79.232,11.515,0.001,0.295,3.014,0.221
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,79.155,11.503,0.001,0.509,3.016,0.23
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,79.112,11.462,0,0.505,3.044,0.226
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,79.182,11.458,0,0.509,3.022,0.221
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,80.483,5.698,0.001,8.55,4.605,0.23
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,79.34,5.681,0.001,4.194,3.002,0.238
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,79.223,5.653,0.001,2.37,3.007,0.224
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,79.188,5.685,0.001,1.398,3.011,0.236
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,79.223,5.664,0.001,0.882,3.005,0.227
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,79.231,5.73,0.001,0.64,3.011,0.222
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,79.442,5.72,0,0.552,3.082,0.227
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,80.418,5.675,0,0.524,2.998,0.222
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,79.258,5.662,0.001,0.579,3.006,0.224
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,79.21,5.669,0.001,0.507,3.032,0.222
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,79.119,5.661,0,0.529,3.003,0.224
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,80.5,5.626,0.001,8.548,4.489,0.229
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,79.32,5.602,0.001,4.43,2.981,0.225
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,79.282,5.599,0.001,2.364,2.985,0.229
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,79.272,5.64,0.001,1.458,2.992,0.224
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,79.433,5.593,0.001,0.88,2.98,0.223
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,79.621,5.645,0,0.437,2.988,0.222
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,79.321,5.608,0,0.525,2.991,0.223
Tesla K20Xm,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,79.254,5.597,0.001,0.5,2.991,0.222
