device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,172,1,1,2,19.4109,168.977,6.551,0.001,35.865,6.964,0.183
Tesla K20Xm,Array3dAverage,THREE_D,172,1,1,4,19.4109,168.289,6.618,0.001,20.164,7.052,0.177
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,1,19.4109,169.638,6.519,0.001,35.131,7.065,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,2,19.4109,167.848,6.542,0.001,20.366,7.103,0.176
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,4,19.4109,167.952,6.551,0.001,12.395,7.029,0.17
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,1,19.4109,170.174,6.522,0,19.688,6.988,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,2,19.4109,167.838,6.537,0.001,12.371,7.028,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,4,19.4109,167.824,6.537,0.001,9.075,7.012,0.185
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,1,19.4109,183.753,6.628,0.001,31.887,6.968,0.188
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,2,19.4109,168.456,6.552,0,18.219,6.986,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,4,19.4109,168.585,6.531,0.001,10.292,6.991,0.178
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,1,19.4109,169.647,6.574,0,17.895,7.044,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,2,19.4109,167.66,6.577,0.001,10.204,7.02,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,4,19.4109,167.822,6.566,0.001,6.346,7.11,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,1,19.4109,170.171,6.58,0.001,10.128,7.005,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,2,19.4109,168.149,6.548,0.001,6.336,6.998,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,4,19.4109,168.492,6.542,0.001,4.772,7.012,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,1,19.4109,183.697,6.552,0.001,16.224,6.97,0.176
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,2,19.4109,167.948,6.548,0.001,9.362,6.998,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,4,19.4109,168.295,6.552,0.001,5.364,6.986,0.18
Tesla K20Xm,Array3dAverage,THREE_D,172,4,2,1,19.4109,170.283,6.559,0.001,9.177,6.966,0.175
Tesla K20Xm,Array3dAverage,THREE_D,172,4,2,2,19.4109,168.65,6.586,0.001,5.315,6.981,0.184
Tesla K20Xm,Array3dAverage,THREE_D,172,4,2,4,19.4109,168.018,6.587,0.001,3.383,6.983,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,4,4,1,19.4109,170.294,6.553,0.001,5.263,6.988,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,4,4,2,19.4109,167.891,6.569,0.001,3.357,6.973,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,4,4,4,19.4109,167.741,6.57,0.001,2.463,7.097,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,1,1,2,19.4109,171.656,13.628,0,36.129,6.438,0.183
Tesla K20Xm,Array3dAverage,THREE_D,172,1,1,4,19.4109,171.35,13.585,0.001,19.984,6.445,0.176
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,1,19.4109,174.098,13.599,0,35.161,6.463,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,2,19.4109,171.246,13.592,0.001,20.392,6.459,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,1,2,4,19.4109,171.222,13.616,0,12.407,6.451,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,1,19.4109,172.882,13.59,0.001,19.704,6.462,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,2,19.4109,172.175,13.599,0.001,12.405,6.493,0.178
Tesla K20Xm,Array3dAverage,THREE_D,172,1,4,4,19.4109,171.183,13.578,0.001,9.106,6.449,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,1,19.4109,187.187,13.609,0.001,31.911,6.456,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,2,19.4109,171.722,13.613,0,18.233,6.453,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,2,1,4,19.4109,171.521,13.631,0,10.294,6.537,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,1,19.4109,172.818,13.634,0.001,17.896,6.46,0.171
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,2,19.4109,171.171,13.609,0.001,10.2,6.45,0.17
Tesla K20Xm,Array3dAverage,THREE_D,172,2,2,4,19.4109,173.995,13.671,0.001,6.343,6.481,0.202
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,1,19.4109,173.048,13.602,0.001,10.121,6.453,0.172
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,2,19.4109,171.358,13.581,0.001,6.339,6.444,0.178
Tesla K20Xm,Array3dAverage,THREE_D,172,2,4,4,19.4109,171.112,13.595,0,4.773,6.464,0.17
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,1,19.4109,183.805,13.549,0.001,15.999,6.421,0.179
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,2,19.4109,168.041,13.544,0.001,9.368,6.409,0.173
Tesla K20Xm,Array3dAverage,THREE_D,172,4,1,4,19.4109,168.851,13.703,0.001,5.367,6.411,0.174
Tesla K20Xm,Array3dAverage,THREE_D,172,4,2,1,19.4109,169.734,13.57,0,9.183,6.392,0.171
