device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,225.323,40.552,0.002,59261.6,15.45,0.467
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,226.743,40.405,0.002,29737,15.47,0.474
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.889,40.389,0.002,14975.7,14.739,0.472
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.868,40.491,0.002,7571.94,14.698,0.465
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,226.862,40.317,0.002,3877.04,14.672,0.479
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,227.113,40.404,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,227.198,40.382,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,226.974,40.369,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,227.453,40.523,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,227.437,40.5,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,227.913,40.341,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,224.963,40.418,0.003,59261.9,15.567,0.472
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,226.918,40.35,0.002,29737.2,15.413,0.473
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.676,40.292,0.003,14975.9,14.741,0.467
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,228.091,40.446,0.002,7572.06,17.335,0.542
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,228.648,40.672,0.002,3877.11,14.711,0.478
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,228.447,40.352,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,226.747,40.331,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,226.674,40.407,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,226.76,40.389,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,226.819,40.325,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.66,40.284,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,226.127,40.162,0.002,59262.1,17.098,0.546
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,228.431,40.272,0.002,29737.3,14.651,0.503
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.685,40.399,0.003,14975.9,14.567,0.491
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.607,40.659,0.002,7572.06,15.238,0.473
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,226.849,40.297,0.003,3877.13,14.462,0.495
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,226.825,40.601,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,226.701,40.335,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,227.004,40.25,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,227.055,40.274,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,228.553,40.386,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.725,40.334,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,224.495,39.871,0.002,59262.3,15.149,0.466
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,226.175,39.905,0.002,29737.3,15.093,0.5
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.209,39.944,0.002,14975.9,14.206,0.504
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.479,40.054,0.003,7571.99,14.125,0.463
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,226.807,39.866,0.002,3877.12,14.898,0.495
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,226.906,40.034,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,226.577,39.762,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,226.189,39.954,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,226.581,39.882,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,226.61,39.844,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.322,39.815,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,226.912,40.324,0.003,59262.2,15.334,0.564
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,227.108,40.621,0.003,29737.1,15.368,0.475
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.7,40.324,0.002,14975.9,14.523,0.472
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.885,40.266,0.002,7572.06,14.476,0.473
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,226.973,40.39,0.002,3877.11,14.525,0.465
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,226.626,40.334,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,227.155,40.262,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,226.69,40.287,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,227.028,40.358,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,228.649,40.274,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.403,40.295,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,224.8,39.962,0.002,59262.2,15.294,0.497
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,227.367,39.993,0.003,29737.2,15.094,0.469
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,227.076,40.082,0.002,14975.8,14.3,0.468
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.358,39.897,0.002,7571.99,14.13,0.473
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,226.539,40.079,0.002,3877.09,14.136,0.466
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,226.407,39.878,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,226.691,39.939,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,227.932,40.051,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,226.294,40.195,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,226.39,40.002,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.901,39.87,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,224.743,40.229,0.003,59262,15.787,0.478
Tesla K20Xm,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,227.412,40.292,0.002,29737.2,15.52,0.524
