device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,1,1,32,795.513,1.963,0.002,5473.6,0.003,2.42
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,2,1,32,801.53,1.957,0.002,2920.45,0.002,2.389
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,4,1,32,796.636,1.971,0.002,1599.57,0.002,2.446
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,8,1,32,796.802,1.974,0.002,919.082,0.003,2.386
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,16,1,32,796.785,1.951,0.003,576.189,0.002,2.4
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,32,1,32,796.228,1.956,0.002,406.353,0.002,2.442
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,64,1,32,796.973,1.959,0.003,402.97,0.003,2.407
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,128,1,32,795.791,1.995,0.002,401.679,0.003,2.404
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,256,1,32,798.652,2.069,0.002,407.058,0.002,2.394
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,512,1,32,796.753,1.953,0.003,417.413,0.002,2.387
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,1,1024,1,32,796.061,1.965,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,1,1,32,797.474,1.995,0.002,2922.12,0.002,2.399
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,2,1,32,796.554,1.959,0.003,1598.83,0.003,2.404
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,4,1,32,797.246,1.968,0.003,918.137,0.002,2.392
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,8,1,32,796.63,1.961,0.002,575.724,0.003,2.416
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,16,1,32,795.817,1.967,0.003,405.955,0.003,2.401
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,32,1,32,796.892,1.96,0.002,402.71,0.003,2.406
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,64,1,32,796.817,1.956,0.002,400.698,0.002,2.43
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,128,1,32,796.14,1.952,0.003,405.265,0.002,2.409
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,256,1,32,797.341,1.951,0.003,417.232,0.002,2.405
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,2,512,1,32,795.713,1.953,0.002,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,4,1,1,32,797.083,1.954,0.002,1597.81,0.002,2.463
Tesla K20Xm,MonteCarloAsian,TWO_D,1024,2048,4,4,2,1,32,796.887,1.956,0.003,919.342,0.003,2.442
