device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,503.503,103.398,0.004,1504.72,0,2.922
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,504.484,103.399,0.004,1280.74,0.001,2.864
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,499.76,103.592,0.004,1170.08,0.001,2.904
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,500.363,103.422,0.004,1116.62,0.001,2.914
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,500.93,103.541,0.004,1090.55,0.001,2.957
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,500.266,103.904,0.003,1080.8,0,2.902
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,499.531,103.525,0.003,1076.36,0.001,2.984
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,499.874,103.523,0.004,1076.25,0.001,2.888
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,499.235,103.584,0.003,1076.64,0,2.887
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,512,1,1,32,499.818,103.448,0.003,1079.2,0.001,2.86
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,1024,1,1,32,500.785,103.434,0.004,1085.18,0,2.915
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,503.338,103.333,0.004,1503.64,0,3.005
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,499.903,103.356,0.003,1281,0.001,3.093
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,499.622,103.432,0.004,1167.48,0,3.014
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,499.805,103.394,0.004,1118.12,0,3.052
Tesla K20Xm,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,499.391,103.236,0.003,1097.77,0.001,3.067
