device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1,1,1,20,105.958,14.316,0.002,6.723,11.158,4.351
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,2,1,1,20,103.852,13.945,0.002,5.492,5.808,3.801
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,4,1,1,20,102.313,13.628,0.002,4.747,3.095,3.315
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,8,1,1,20,101.904,13.76,0.001,4.228,1.839,3.151
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,16,1,1,20,100.974,13.712,0.002,3.982,1.226,3.047
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,32,1,1,20,101.555,13.708,0.001,3.816,1.004,3.109
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,64,1,1,20,100.997,13.643,0.001,3.823,0.887,3.047
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,128,1,1,20,100.86,13.664,0.001,3.754,0.852,3.038
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,256,1,1,20,100.972,13.726,0.001,3.769,0.803,3.031
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.817,13.635,0.001,3.804,0.806,3.044
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1024,1,1,20,100.959,13.686,0.002,3.868,0.799,3.044
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1,1,1,20,105.475,14.394,0.002,6.716,11,4.208
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,2,1,1,20,102.765,14.058,0.001,5.49,5.652,3.531
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,4,1,1,20,101.201,13.796,0.001,4.77,2.953,3.203
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,8,1,1,20,100.712,13.695,0.002,4.267,1.653,3.036
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,16,1,1,20,100.49,13.679,0.002,3.958,1.155,2.93
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,32,1,1,20,100.428,13.745,0.002,3.824,0.938,2.931
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,64,1,1,20,100.326,13.73,0.002,3.906,1.041,2.932
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,128,1,1,20,100.816,13.983,0.001,3.77,0.843,2.94
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,256,1,1,20,100.986,13.773,0.001,3.754,0.782,2.928
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.35,13.751,0.001,3.801,0.761,2.932
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1024,1,1,20,100.352,13.817,0.001,3.908,0.765,2.937
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1,1,1,20,105.646,14.611,0.002,6.717,11.183,4.28
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,2,1,1,20,103.207,14.089,0.001,5.516,5.766,3.677
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,4,1,1,20,103.134,13.914,0.001,4.725,3.042,3.315
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,8,1,1,20,100.796,13.937,0.002,4.284,1.726,3.095
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,16,1,1,20,100.839,13.898,0.002,3.99,1.209,3.007
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,32,1,1,20,100.717,13.864,0.002,3.804,1.001,2.995
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,64,1,1,20,100.712,13.853,0.001,3.76,0.873,3.293
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,128,1,1,20,100.466,13.955,0.001,3.737,0.82,3.073
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,256,1,1,20,100.809,13.856,0.001,3.78,0.798,3.074
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.732,13.821,0.001,3.843,0.781,2.994
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1024,1,1,20,100.658,13.909,0.001,3.906,0.781,2.989
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1,1,1,20,105.689,14.685,0.002,6.722,11.131,4.548
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,2,1,1,20,104.209,14.537,0.002,5.542,5.863,3.838
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,4,1,1,20,101.555,14.169,0.002,4.749,2.948,3.449
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,8,1,1,20,100.971,13.851,0.001,4.275,1.698,3.189
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,16,1,1,20,100.651,13.838,0.001,3.969,1.152,3.096
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,32,1,1,20,100.593,13.868,0.002,3.895,0.955,3.098
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,64,1,1,20,100.711,14.011,0.001,3.863,0.936,3.112
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,128,1,1,20,100.898,13.897,0.002,3.745,0.803,3.085
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,256,1,1,20,100.559,13.858,0.001,3.792,0.782,3.11
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.601,13.951,0.002,3.796,0.752,3.106
Tesla K20Xm,Reduction,ONE_D,1.31072e+06,1024,1,1,20,100.494,13.962,0.002,3.865,0.777,3.12
