device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,1,8,69.724,2.875,0,26.07,3.832,0.164
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,2,8,69.653,2.875,0.001,14.974,2.985,0.16
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,4,8,69.688,2.852,0.001,8.37,3.027,0.168
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,8,8,69.463,2.863,0.001,5.2,3.032,0.161
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,16,8,69.362,2.856,0,3.927,2.991,0.156
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,32,8,69.442,2.855,0.001,3.629,2.98,0.157
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,64,8,69.368,2.893,0,3.571,2.983,0.155
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.324,2.867,0.001,0.777,2.987,0.156
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.46,2.849,0.001,0.814,2.987,0.16
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.335,2.93,0.001,0.836,2.988,0.155
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.93,2.941,0,0.613,2.983,0.157
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,1,8,69.352,2.859,0,14.615,3.029,0.158
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,2,8,69.366,2.865,0.001,8.345,2.985,0.158
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,4,8,69.521,2.865,0,5.206,2.99,0.157
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,8,8,69.579,2.902,0.001,3.959,3.019,0.163
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,16,8,69.774,2.866,0.001,3.651,2.987,0.158
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,32,8,69.476,2.879,0,3.561,2.977,0.158
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,64,8,69.325,2.856,0,3.541,2.982,0.156
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.461,2.858,0.001,0.812,2.993,0.156
