device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,4,1,895,9283.12,608.973,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,8,1,895,9280,609.097,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,16,1,895,9283.38,608.929,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,32,1,895,9283.45,610.194,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,64,1,895,9282,610.305,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,128,1,895,9295.21,609.188,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,256,1,895,9284.52,609.13,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,4,1,895,9284.44,609.151,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,8,1,895,9282.52,608.959,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,16,1,895,9283.33,610.224,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,32,1,895,9293.14,610.461,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,64,1,895,9284.01,609.056,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,128,1,895,9283.99,609.281,0.007,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,16,4,1,895,9284.5,609.317,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,16,8,1,895,9283.79,609.236,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,16,16,1,895,9291.89,610.964,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,16,32,1,895,9282.91,610.725,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,16,64,1,895,9283.86,608.96,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,32,4,1,895,9283.2,609.204,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,32,8,1,895,9283.83,609.152,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,32,16,1,895,9299.62,609.08,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,32,32,1,895,9282.76,610.499,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,64,4,1,895,9282.7,610.201,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,64,8,1,895,9284.84,609.221,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,64,16,1,895,9286.84,609.33,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,128,4,1,895,9284.16,609.771,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,128,8,1,895,9285.5,609.522,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,256,4,1,895,9290.48,610.397,0.002,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,4,1,895,9281.76,1249.37,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,8,1,895,9285.99,1249.66,0.005,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,16,1,895,9292.13,1249.26,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,32,1,895,9285.79,1250.25,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,64,1,895,9284.74,1249.52,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,128,1,895,9285.26,1246.96,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,4,256,1,895,9293.58,1248.78,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,4,1,895,9285.7,1249.21,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,8,1,895,9286.83,1248.41,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,16,1,895,9285.54,1248.99,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,32,1,895,9285.48,1248.73,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,64,1,895,9292.98,1248.89,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,15325,15325,15325,8,128,1,895,9288.34,1248.08,0.004,-1,-1,-1
