device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1,1,1,32,183.808,11.095,0.001,32.308,16.12,0.524
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,2,1,1,32,181.022,11.105,0.001,15.955,16.187,0.54
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,4,1,1,32,186.568,12.584,0.001,8.354,17.026,0.483
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,8,1,1,32,181.11,10.991,0.002,4.377,16.219,0.527
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,16,1,1,32,180.586,11.022,0.002,2.418,16.165,0.516
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,32,1,1,32,180.936,11.015,0.002,1.271,16.161,0.512
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,64,1,1,32,180.384,11.116,0.002,1.006,16.124,0.509
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,128,1,1,32,180.336,11.017,0.002,0.823,16.154,0.509
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,256,1,1,32,180.423,10.974,0.002,0.853,16.212,0.525
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,512,1,1,32,180.177,10.932,0.002,0.839,16.191,0.519
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1024,1,1,32,180.416,11.032,0.002,0.905,16.091,0.528
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1,1,1,32,181.392,11.008,0.002,32.353,16.223,0.53
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,2,1,1,32,181.711,11.064,0.002,16.127,16.243,0.535
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,4,1,1,32,181.81,11.199,0.001,8.057,16.3,0.53
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,8,1,1,32,181.271,11.045,0.002,4.378,16.114,0.525
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,16,1,1,32,181.317,10.998,0.002,2.426,16.159,0.523
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,32,1,1,32,181.059,10.996,0.001,1.465,16.158,0.528
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,64,1,1,32,181.213,11.034,0.001,0.805,16.135,0.519
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,128,1,1,32,181.31,11.021,0.002,0.851,16.112,0.518
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,256,1,1,32,181.129,11.035,0.001,0.863,16.201,0.525
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,512,1,1,32,181.139,10.993,0.001,0.849,16.149,0.545
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1024,1,1,32,181.136,11,0.001,0.876,16.223,0.538
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1,1,1,32,183.414,11.137,0.002,32.078,16.697,0.513
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,2,1,1,32,179.643,11.002,0.002,16.175,16.658,0.508
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,4,1,1,32,180.28,11.01,0.001,8.242,16.686,0.498
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,8,1,1,32,180.031,10.997,0.003,4.349,16.604,0.499
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,16,1,1,32,179.75,11,0.002,2.417,16.57,0.504
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,32,1,1,32,179.767,10.979,0.003,1.246,16.596,0.49
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,64,1,1,32,179.691,10.968,0.001,1,16.684,0.501
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,128,1,1,32,179.655,10.969,0.001,0.827,16.661,0.502
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,256,1,1,32,181.213,11.023,0.001,0.846,16.635,0.491
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,512,1,1,32,179.77,10.986,0.001,0.86,16.649,0.485
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1024,1,1,32,179.662,11.024,0.001,0.847,16.588,0.503
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,1,1,1,32,180.007,10.987,0.001,32.359,16.712,0.487
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,2,1,1,32,180.288,11.008,0.001,16.127,16.548,0.498
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,4,1,1,32,179.765,11.07,0.002,8.044,16.493,0.48
Tesla K20Xm,SquareArray,ONE_D,8.38861e+06,8,1,1,32,179.739,10.97,0.001,4.346,16.542,0.488
