device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,8192,1,12.817,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,1,1,12.119,0.005,17352.7,13.812,2.423
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,2,1,15.422,0.01,10822.1,11.012,2.519
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,4,1,13.298,0.006,7767.67,18.295,2.543
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,8,1,10.493,0.006,6768.69,14.891,2.293
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,16,1,11.084,0.006,7225.85,14.183,2.526
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,32,1,11.093,0.006,9677.99,14.686,1.852
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,64,1,12.328,0.007,11628.9,13.404,1.998
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,128,1,11.07,0.006,12915.3,15.317,1.825
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,256,1,11.009,0.007,12710.8,16.648,2.167
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,512,1,13.362,0.007,12980.2,14.728,1.796
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,1024,1,10.566,0.006,13112.3,14.597,2.248
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,2048,1,12.806,0.006,14514.3,12.476,2.939
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,4096,1,11.917,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,1,1,12.901,0.005,9601.95,14.074,2.353
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,2,1,12.574,0.006,6445.81,14.673,2.382
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,4,1,11.058,0.007,5055.04,14.989,2.395
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,8,1,10.124,0.007,4445.44,15.365,2.072
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,16,1,10.477,0.008,4701.51,18.125,1.9
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,32,1,10.85,0.006,5826.65,11.929,1.977
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,64,1,11.474,0.006,6529.46,14.326,2.12
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,128,1,10.688,0.006,7397.62,14.488,2.806
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,256,1,15.228,0.01,7144.58,14.707,1.62
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,512,1,11.541,0.006,7429.73,15.023,2.526
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,1024,1,10.437,0.007,7850.59,18.756,2.955
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,2048,1,11.59,0.007,9442.57,15.646,2.186
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,1,1,10.956,0.007,5981.24,14.321,2.456
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,2,1,11.352,0.007,4217.44,13.785,2.179
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,4,1,11.359,0.006,3539.21,14.191,1.745
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,8,1,11.199,0.011,3225.97,18.177,2.056
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,16,1,10.96,0.007,3482.53,14.478,2.197
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,32,1,11.563,0.007,3821.57,14.571,2.208
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,64,1,10.522,0.006,4038.28,14.134,1.893
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,128,1,11.155,0.006,4241.67,13.945,2.28
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,256,1,11.542,0.006,4436.62,15.139,3.034
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,512,1,11.215,0.007,4510.65,22.909,2.679
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,1024,1,16.154,0.01,5333.52,22.076,2.892
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,1,1,14.13,0.006,3048.76,18.419,2.661
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,2,1,13.316,0.007,2200.92,29.221,2.227
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,4,1,11.369,0.007,1760.08,18.074,2.392
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,8,1,12.361,0.005,1658.44,17.619,2.048
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,16,1,10.17,0.006,1785.82,17.691,2.109
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,32,1,12.867,0.006,2059.97,13.795,3.035
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,64,1,11.732,0.005,2294.46,14.227,2.752
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,128,1,13.062,0.006,2457.32,15.514,2.285
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,256,1,15.065,0.006,2444.6,14.63,2.535
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,512,1,15.538,0.008,2746.17,14.483,2.194
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,1,1,15.269,0.006,2009.06,13.854,1.89
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,2,1,12.298,0.006,1571.45,27.051,2.132
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,4,1,12.537,0.006,1348.65,14.18,1.885
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,8,1,12.336,0.006,1283.92,13.991,1.922
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,16,1,11.981,0.006,1351.69,14.087,2.238
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,32,1,11.788,0.006,1506.94,14.117,2.537
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,64,1,11.467,0.006,1628.76,17.626,2.07
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,128,1,10.711,0.006,1683.03,14.74,2.04
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,256,1,11.505,0.006,1836.64,16.307,2.617
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,1,1,11.049,0.007,1460.7,17.651,2.216
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,2,1,10.634,0.006,1227.79,14.243,2.341
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,4,1,10.994,0.006,1169.06,14.217,1.834
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,8,1,12.976,0.006,1184.65,14.127,2.294
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,16,1,10.683,0.006,1192.74,14.566,2.241
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,32,1,13.681,0.006,1261.9,14.032,1.91
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,64,1,11.377,0.006,1337.5,13.844,2.315
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,128,1,11.163,0.006,1451.87,12.188,2.34
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,1,1,11.124,0.006,1134.19,14.233,2.276
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,2,1,11.473,0.006,1026.29,14.433,2.389
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,4,1,11.589,0.007,993.111,14.493,2.154
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,8,1,15.36,0.01,1043.58,13.856,2.575
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,16,1,13.465,0.006,1084.88,13.797,2.189
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,32,1,11,0.006,1140.28,13.968,2.163
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,64,1,11.42,0.006,1206.93,13.853,2.344
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,1,1,11.568,0.006,1001.1,13.711,2.155
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,2,1,13.156,0.006,939.739,14.474,2.331
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,4,1,11.796,0.006,941.669,14.318,2.063
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,8,1,12.306,0.006,971.813,14.256,2.628
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,16,1,11.989,0.006,1013.22,13.875,2.126
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,32,1,11.355,0.006,1085.6,14.067,1.735
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,1,1,12.659,0.006,919.762,14.032,1.8
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,2,1,15.616,0.009,916.487,14.241,2.625
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,4,1,11.257,0.006,920.08,13.772,1.688
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,8,1,10.97,0.006,903.588,13.845,2
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,16,1,11.367,0.006,960.323,13.945,2.279
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1024,1,1,11.226,0.007,918.981,13.967,2.163
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1024,2,1,10.159,0.006,883.647,14.263,2.059
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1024,4,1,11.443,0.006,885.775,14.179,2.11
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1024,8,1,11.188,0.007,949.922,14.153,1.989
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2048,1,1,11.192,0.008,876.725,13.859,1.852
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2048,2,1,12.976,0.006,868.459,14.495,1.914
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2048,4,1,10.019,0.006,909.375,13.873,1.843
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4096,1,1,12.238,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4096,2,1,9.479,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8192,1,1,11.877,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,1,1,11.566,0.006,30596.9,16.365,2.253
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,2,1,11.78,0.007,18253.8,19.489,2.078
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,4,1,12.503,0.007,12476.9,14.443,2.167
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,8,1,11.281,0.006,10421.1,14.463,2.191
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,16,1,11.698,0.007,10777.4,14.446,2.408
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,32,1,11.349,0.007,16847.4,14.069,2.247
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,64,1,11.359,0.007,20752.7,19.316,2.94
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,128,1,16.025,0.01,21984.8,14.605,1.915
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,256,1,10.457,0.007,22918.6,13.741,1.713
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,512,1,11.158,0.007,23149.5,15.018,1.759
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,1024,1,11.914,0.007,23643.3,14.659,2.092
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,2048,1,11.328,0.007,23918.5,15.78,1.877
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,4096,1,11.925,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1,8192,1,10.231,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,1,1,11.914,0.007,17142.5,13.257,1.739
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,2,1,10.992,0.007,10893.2,14.362,2.33
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,4,1,11.43,0.008,7895.13,14.064,2.433
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,8,1,11.583,0.007,6799.49,14.229,2.464
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,16,1,11.278,0.008,7100.42,10.306,2.212
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,32,1,11.116,0.011,9615.19,14.57,2.233
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,64,1,11.146,0.008,11792.3,14.688,2.26
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,128,1,15.977,0.011,13028.5,15.847,2.971
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,256,1,12.826,0.007,12874.9,17.915,2.824
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,512,1,13.444,0.006,13104.9,16.701,1.981
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,1024,1,11.29,0.006,13208.4,14.358,2.624
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,2048,1,10.834,0.007,14588.3,15.091,1.988
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,2,4096,1,10.482,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,1,1,10.994,0.007,9859.53,14.544,2.346
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,2,1,12.942,0.006,6442.67,14.226,2.688
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,4,1,10.169,0.007,5105.39,14.685,2.589
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,8,1,10.971,0.008,4577.71,14.032,2.571
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,16,1,15.814,0.011,4841.25,14.791,8.891
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,32,1,11.055,0.006,5832.53,14.603,1.925
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,64,1,10.647,0.007,6712.94,14.856,2.319
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,128,1,10.881,0.008,7349.38,17.364,2.441
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,256,1,10.154,0.007,7109.9,16.219,2.721
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,512,1,13.293,0.007,7438.12,14.062,1.894
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,1024,1,10.24,0.007,8094.14,14.444,2.677
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,4,2048,1,10.892,0.007,9731.86,14.398,1.65
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,1,1,15.186,0.01,6043.23,10.218,2.328
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,2,1,10.038,0.006,4245.54,14.365,2.149
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,4,1,10.4,0.006,3526.25,14.174,2.244
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,8,1,12.87,0.006,3208.6,14.574,2.314
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,16,1,10.178,0.007,3426.03,14.292,2.472
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,32,1,11.135,0.006,3742.9,17.699,2.251
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,64,1,11.325,0.006,4087.66,14.046,2.507
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,128,1,11.033,0.006,4247.67,14.479,2.257
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,256,1,11.326,0.006,4608.44,14.489,2.369
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,512,1,10.639,0.007,4593.97,14.473,2.216
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,8,1024,1,11.968,0.006,5434.23,14.863,2.218
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,1,1,11.578,0.007,3087.66,14.053,2.436
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,2,1,10.791,0.006,2181.17,16.478,2.184
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,4,1,11.001,0.007,1774.95,14.219,2.608
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,8,1,10.417,0.007,1645.65,13.97,2.164
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,16,1,15.402,0.01,1767.93,14.345,1.847
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,32,1,12.878,0.006,2066.61,17.362,2.644
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,64,1,11.838,0.006,2279.49,14.633,2.231
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,128,1,12.705,0.005,2452.65,14.007,1.991
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,256,1,13.04,0.007,2437.83,28.329,2.16
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,16,512,1,11.575,0.007,2739.97,17.79,2.431
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,1,1,12.682,0.006,1980.79,19.842,2.291
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,2,1,12.78,0.006,1535.91,14.351,2.162
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,4,1,10.799,0.006,1323.9,14.226,1.797
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,8,1,11.349,0.007,1273.02,14.716,2.127
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,16,1,10.824,0.008,1348.51,14.396,2.669
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,32,1,10.965,0.007,1494.4,14.53,2.731
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,64,1,12.364,0.007,1621.65,14.34,2.825
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,128,1,11.552,0.006,1670.13,17.178,2.169
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,32,256,1,11.815,0.008,1844.71,14.286,2.748
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,1,1,15.88,0.01,1396.12,14.396,2.283
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,2,1,12.695,0.006,1182.46,14.319,2.194
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,4,1,9.994,0.007,1145.2,14.752,2.597
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,8,1,13.054,0.006,1182.97,14.304,2.268
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,16,1,12.645,0.006,1197.97,14.031,2.25
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,32,1,13.408,0.007,1270.89,14.131,2.492
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,64,1,12.9,0.006,1336.1,14.229,2.397
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,64,128,1,12.317,0.007,1459.12,13.842,2.487
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,1,1,12.119,0.006,1110.54,14.343,2.298
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,2,1,10.898,0.006,1007.95,14.356,2.054
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,4,1,11.608,0.007,983.403,14.599,2.318
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,8,1,11.73,0.007,1042.72,13.866,2.348
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,16,1,12.725,0.007,1081.31,14.198,1.956
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,32,1,10.408,0.009,1123.79,14.245,2.635
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,128,64,1,11.935,0.007,1220.75,14.196,2.32
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,1,1,10.986,0.007,976.398,14.64,2.501
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,2,1,11.248,0.006,921.398,14.571,2.272
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,4,1,10.975,0.007,919.059,14.177,2.173
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,8,1,10.915,0.007,953.589,14.434,2.385
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,16,1,11.328,0.007,1003.02,13.906,1.883
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,256,32,1,11.251,0.007,1090.19,14.169,1.941
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,1,1,10.541,0.007,895.93,14.302,2.36
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,2,1,12.051,0.008,895.538,13.857,2.298
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,4,1,11.948,0.008,891.79,14.559,2.223
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,8,1,10.61,0.011,879.011,14.621,2.38
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,512,16,1,12.363,0.006,937.192,13.947,2.186
Intel(R) Many Integrated Core Acceleration Card,FloydWarshall,TWO_D,2048,2048,1024,1,1,12.507,0.006,870.671,14.184,1.748
