device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,101.844,13.779,0.002,20275.8,4.746,0.209
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,102.085,13.805,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,101.323,13.779,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,101.306,13.747,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.037,13.729,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.148,13.702,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,101.095,13.797,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,100.927,13.779,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,101.054,13.753,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,101.03,13.744,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,101.02,13.72,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,101.996,13.722,0.002,20258.3,5.759,0.228
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,102.821,13.826,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,102.066,13.648,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,101.123,13.681,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,100.976,13.735,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.2,13.648,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,101.161,13.673,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,101.03,13.669,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,101.147,13.633,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,101.172,13.889,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,102.4,13.659,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,104.927,28.801,0.002,20234.1,13.827,0.277
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,107.641,28.849,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,102.663,28.671,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,101.722,28.721,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.407,28.731,0.003,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.371,28.691,0.003,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,101.32,28.775,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,101.547,28.731,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,101.624,28.884,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,101.4,28.692,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,101.674,28.686,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,101.957,13.868,0.002,20303.1,5.379,0.221
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,102.554,13.86,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,101.856,13.744,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,101.206,13.764,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.2,13.801,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,102.194,14.561,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,102.285,13.867,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,101.537,13.752,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,101.459,13.89,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,102.306,13.85,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,101.199,13.834,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,102.21,13.919,0.003,20230.9,5.916,0.227
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,103.018,13.977,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,101.632,13.829,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,101.225,13.954,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.571,13.793,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.267,13.78,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,101.233,13.802,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,101.103,13.801,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,101.463,13.854,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,101.436,13.872,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,101.276,13.763,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,102.198,13.828,0.002,20222.2,5.384,0.214
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,102.083,13.807,0.003,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,101.832,13.766,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,102.742,13.789,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.539,13.723,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.245,13.757,0.001,-1,-1,-1
