device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,1,1,7,39.662,2.786,0.001,6.668,2.235,0.155
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,2,1,7,39.689,2.76,0,3.668,2.959,0.154
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,4,1,7,39.606,2.761,0,2.033,2.985,0.148
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,8,1,7,39.572,2.792,0.001,1.232,2.95,0.151
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,16,1,7,39.596,2.755,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,32,1,7,39.564,2.792,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,64,1,7,39.561,2.751,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,128,1,7,39.564,2.762,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,256,1,7,39.728,2.755,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,512,1,7,39.635,2.763,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,1024,1,7,39.591,2.76,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,1,1,7,39.651,2.753,0,3.376,2.952,0.147
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,2,1,7,39.633,2.758,0.001,1.9,2.948,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,4,1,7,39.602,2.753,0,1.077,2.951,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,8,1,7,39.566,2.768,0,0.673,2.989,0.146
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,16,1,7,39.662,2.785,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,32,1,7,39.738,2.798,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,64,1,7,39.627,2.763,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,128,1,7,39.57,2.77,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,256,1,7,39.646,2.766,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,512,1,7,39.669,2.755,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,1,1,7,39.636,2.757,0.001,1.737,2.952,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,2,1,7,39.674,2.745,0.001,1.005,2.99,0.152
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,4,1,7,39.647,2.761,0,0.594,2.932,0.149
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,8,1,7,39.612,2.761,0.001,0.395,2.949,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,16,1,7,39.609,2.787,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,32,1,7,39.606,2.746,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,64,1,7,39.562,2.759,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,128,1,7,39.602,2.743,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,256,1,7,39.599,2.755,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,1,1,7,39.65,2.787,0.001,0.929,2.946,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,2,1,7,39.596,2.76,0,0.561,2.981,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,4,1,7,39.566,2.752,0,0.358,2.944,0.157
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,8,1,7,39.645,2.77,0.001,0.25,2.95,0.145
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,16,1,7,39.643,2.769,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,32,1,7,39.61,2.753,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,64,1,7,40.051,2.782,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,128,1,7,39.772,2.786,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,1,1,7,39.937,2.769,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,2,1,7,39.601,2.757,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,4,1,7,39.559,2.751,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,8,1,7,39.683,2.755,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,16,1,7,39.672,2.8,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,32,1,7,39.6,2.76,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,64,1,7,39.71,2.75,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,1,1,7,39.642,2.756,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,2,1,7,39.639,2.755,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,4,1,7,39.645,2.759,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,8,1,7,39.601,2.749,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,16,1,7,39.597,2.761,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,32,32,1,7,39.564,2.748,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,64,1,1,7,39.611,2.766,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,64,2,1,7,39.679,2.764,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,64,4,1,7,39.57,2.793,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,64,8,1,7,39.577,2.757,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,64,16,1,7,39.563,2.746,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,128,1,1,7,39.635,2.753,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,128,2,1,7,39.629,2.75,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,128,4,1,7,39.6,2.756,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,128,8,1,7,39.707,2.752,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,256,1,1,7,39.719,2.75,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,256,2,1,7,39.569,2.771,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,256,4,1,7,39.583,2.751,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,512,1,1,7,39.672,2.762,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,512,2,1,7,39.732,2.758,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1024,1,1,7,39.601,2.742,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,1,1,7,39.649,2.785,0.001,6.678,1.943,0.152
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,2,1,7,39.628,2.763,0.001,3.669,2.664,0.153
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,4,1,7,39.784,2.764,0,2.035,2.754,0.147
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,8,1,7,39.583,2.821,0,1.232,2.713,0.157
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,16,1,7,39.59,2.769,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,32,1,7,39.66,2.743,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,64,1,7,39.729,2.757,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,128,1,7,39.741,2.758,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,256,1,7,39.607,2.755,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,512,1,7,39.618,2.766,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,1,1024,1,7,39.611,2.842,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,1,1,7,39.683,2.757,0,3.391,2.675,0.143
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,2,1,7,39.6,2.764,0.001,1.901,2.715,0.162
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,4,1,7,39.595,2.756,0.001,1.076,2.662,0.143
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,8,1,7,39.666,2.812,0.001,0.671,2.657,0.144
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,16,1,7,39.874,2.766,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,32,1,7,39.652,2.757,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,64,1,7,39.63,2.791,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,128,1,7,39.687,2.758,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,256,1,7,39.73,2.763,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,2,512,1,7,39.681,2.764,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,1,1,7,39.777,2.753,0.001,1.741,2.663,0.149
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,2,1,7,39.63,2.758,0.001,1.004,2.694,0.162
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,4,1,7,39.632,2.874,0.001,0.597,2.671,0.144
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,8,1,7,39.75,2.749,0,0.395,2.672,0.144
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,16,1,7,39.593,2.765,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,32,1,7,39.625,2.758,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,64,1,7,39.59,2.756,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,128,1,7,39.73,2.802,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,4,256,1,7,39.668,2.763,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,1,1,7,39.617,2.764,0,0.928,2.672,0.143
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,2,1,7,39.658,2.761,0.001,0.561,2.663,0.147
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,4,1,7,39.667,2.819,0.001,0.357,2.67,0.144
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,8,1,7,39.619,2.759,0,0.248,2.707,0.144
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,16,1,7,39.684,2.864,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,32,1,7,39.882,2.765,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,64,1,7,40.322,2.784,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,8,128,1,7,39.69,2.836,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,1,1,7,39.593,2.752,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,2,1,7,39.624,2.759,0,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,4,1,7,39.659,2.76,0.001,-1,-1,-1
GTX 780,MatrixTranspose,TWO_D,1448,1448,16,8,1,7,39.724,2.765,0.001,-1,-1,-1
