device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,8,8,1,256,2650.23,358.288,0.002,13964,135.704,2.191
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,8,16,1,256,2650.46,357.454,0.003,14351.8,135.547,2.312
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,8,32,1,256,2651.07,357.612,0.003,14228.5,135.744,2.194
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,8,64,1,256,2649.84,357.429,0.003,13468.6,135.62,2.237
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,8,128,1,256,2651.22,357.589,0.003,13416.6,135.765,2.244
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,16,8,1,256,2652.12,357.587,0.003,8908.95,136.228,2.297
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,16,16,1,256,2651.34,357.613,0.002,8644.92,135.758,2.276
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,16,32,1,256,2652.32,357.464,0.002,8475.96,135.612,2.233
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,16,64,1,256,2658.4,357.382,0.003,8280.86,135.693,2.22
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,32,8,1,256,2650.69,358.277,0.003,6668.01,135.794,2.213
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,32,16,1,256,2650.97,357.369,0.003,6735.7,135.534,2.279
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,32,32,1,256,2651.62,357.229,0.003,6785.15,135.642,2.195
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,64,8,1,256,2651.83,357.575,0.003,6933.2,135.598,2.217
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,64,16,1,256,2651.39,357.347,0.003,6919.85,135.734,2.223
GTX 780,MatrixMultiplication,TWO_D,8192,8192,8192,128,8,1,256,2652.5,357.493,0.002,6981.96,135.675,2.222
