device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,168,1,1,8,18.0879,155.415,5.981,0.001,8.816,5.737,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.037,5.981,0.001,0.951,5.862,0.154
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.437,5.958,0.001,0.957,5.852,0.158
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.277,6.049,0.001,0.952,5.902,0.158
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.608,5.956,0.001,0.952,5.861,0.155
GTX 780,Array3dAverage,THREE_D,168,1,2,8,18.0879,154.308,5.969,0,6.339,5.781,0.157
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.204,6.003,0.001,1.059,5.856,0.156
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.242,6.016,0,1.058,5.863,0.153
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.403,5.995,0,1.059,5.847,0.155
GTX 780,Array3dAverage,THREE_D,168,1,4,8,18.0879,154.658,5.954,0.001,6.598,5.742,0.157
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.921,5.976,0.001,1.06,5.852,0.157
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.442,5.962,0.001,1.058,5.903,0.155
GTX 780,Array3dAverage,THREE_D,168,1,8,1,18.0879,154.461,5.958,0.001,9.541,5.849,0.155
GTX 780,Array3dAverage,THREE_D,168,1,8,2,18.0879,154.27,5.974,0.001,7.16,5.867,0.154
GTX 780,Array3dAverage,THREE_D,168,1,8,4,18.0879,154.431,5.962,0.001,6.593,5.869,0.16
GTX 780,Array3dAverage,THREE_D,168,1,8,8,18.0879,154.201,5.937,0.001,6.483,5.86,0.155
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.13,5.959,0.001,1.059,5.844,0.16
GTX 780,Array3dAverage,THREE_D,168,2,1,8,18.0879,154.373,5.979,0.001,4.9,5.775,0.155
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.286,5.954,0,1.061,5.863,0.155
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.247,6.002,0,1.057,5.862,0.154
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.346,5.986,0.001,1.059,5.901,0.154
GTX 780,Array3dAverage,THREE_D,168,2,2,8,18.0879,154.494,5.986,0,3.721,5.731,0.156
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.284,6.01,0.001,1.06,5.855,0.155
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,154.364,6.001,0.001,1.06,5.862,0.154
GTX 780,Array3dAverage,THREE_D,168,2,4,8,18.0879,154.55,6.044,0.001,3.377,5.853,0.156
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,168.142,5.986,0,1.059,5.857,0.155
