device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,1,1,16,113.381,10.461,0.008,8.391,9.147,2.138
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,2,1,16,108.648,10.126,0.007,6.782,10.024,2.196
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,4,1,16,109.614,10.465,0.007,5.034,9.992,2.244
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,8,1,16,109.351,10.564,0.008,4.953,10.399,2.314
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,16,1,16,108.894,10.466,0.007,5.35,8.609,2.202
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,32,1,16,109.49,10.297,0.008,6.088,8.319,2.181
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,64,1,16,108.548,10.222,0.007,9.552,9.914,2.218
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,128,1,16,108.744,10.423,0.008,8.468,10.191,2.217
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,256,1,16,109.082,10.206,0.008,12.54,9.846,2.223
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,512,1,16,109.692,10.472,0.008,10.844,10.086,2.232
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,1024,1,16,109.537,10.431,0.008,11.947,9.739,2.228
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,2048,1,16,109.376,10.392,0.007,22.386,9.534,2.223
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,4096,1,16,109.605,10.24,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,8192,1,16,109.483,8.19,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,1,1,16,108.55,10.461,0.008,6.664,8.609,2.229
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,2,1,16,108.512,10.095,0.006,4.998,10.975,2.185
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,4,1,16,108.598,10.146,0.006,4.209,9.591,2.24
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,8,1,16,109.748,10.445,0.008,4.171,9.855,2.19
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,16,1,16,109.49,10.5,0.008,5.458,9.486,2.177
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,32,1,16,109.489,10.512,0.007,4.969,9.214,2.202
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,64,1,16,109.198,10.372,0.007,6.118,9.54,2.266
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,128,1,16,109.518,10.48,0.008,7.938,9.894,2.227
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,256,1,16,109.415,10.42,0.008,9.992,9.98,2.307
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,512,1,16,109.261,10.444,0.008,7.75,9.967,2.194
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,1024,1,16,109.851,10.505,0.008,16.219,10.061,2.301
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,2048,1,16,109.661,10.407,0.009,18.61,9.641,2.284
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,4096,1,16,110.017,10.332,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,1,1,16,109.418,8.323,0.006,4.776,9.576,2.347
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,2,1,16,109.075,10.102,0.007,4.413,10.133,2.253
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,4,1,16,109.523,10.47,0.007,4.054,9.919,2.261
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,8,1,16,108.661,10.472,0.008,4.762,8.809,2.289
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,16,1,16,109.472,9.954,0.007,4.266,10.925,2.262
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,32,1,16,108.509,10.101,0.006,4.375,9.418,2.232
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,64,1,16,108.91,10.188,0.007,5.003,9.061,2.253
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,128,1,16,109.247,10.483,0.008,5.008,9.181,2.298
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,256,1,16,109.428,10.379,0.006,6.982,9.279,2.276
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,512,1,16,109.083,10.149,0.007,10.137,9.92,2.291
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,1024,1,16,109.276,10.453,0.008,10.176,9.357,2.264
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4,2048,1,16,109.151,10.063,0.006,17.889,10.001,2.294
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,1,1,16,109.703,10.445,0.008,4.548,8.476,2.243
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,2,1,16,108.942,10.031,0.007,3.706,11.976,2.28
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,4,1,16,109.297,10.232,0.007,4.054,9.267,2.198
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,8,1,16,109.165,10.467,0.008,3.847,9.785,2.217
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,16,1,16,109.145,10.488,0.007,3.812,9.184,2.292
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,32,1,16,108.791,10.055,0.008,4.064,9.322,2.16
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,64,1,16,109.188,10.485,0.007,5.691,8.761,2.259
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,128,1,16,110.126,10.32,0.007,4.165,9.399,2.267
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,256,1,16,108.853,10.179,0.006,6.447,9.704,2.239
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,512,1,16,109.883,9.998,0.007,11.024,8.908,2.177
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8,1024,1,16,109.389,9.607,0.006,20.969,9.866,2.225
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,1,1,16,109.359,9.972,0.007,3.196,8.96,2.164
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,2,1,16,109.346,9.978,0.007,3.743,9.424,2.228
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,4,1,16,109.111,10.124,0.007,3.982,11.91,2.217
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,8,1,16,109.033,9.56,0.007,3.743,9.169,2.269
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,16,1,16,109.154,9.817,0.006,6.233,10.041,2.252
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,32,1,16,109.529,10.013,0.008,8.15,10.61,2.289
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,64,1,16,109.355,10.031,0.008,9.868,9.355,2.287
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,128,1,16,109.592,9.731,0.007,18.413,8.972,2.16
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,256,1,16,109.433,9.803,0.006,19.255,9.144,2.255
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,16,512,1,16,109.336,9.822,0.007,13.968,9.447,2.212
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,1,1,16,109.882,9.87,0.008,5.742,9.283,2.243
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,2,1,16,109.346,9.938,0.007,4.1,11.692,2.237
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,4,1,16,109.119,9.93,0.008,3.923,9.786,2.27
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,8,1,16,109.561,9.899,0.007,3.39,10.63,2.257
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,16,1,16,108.847,9.881,0.005,5.341,10.006,2.172
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,32,1,16,109.559,10.056,0.007,5.351,8.732,2.223
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,64,1,16,109.376,9.896,0.007,7.277,8.593,2.208
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,128,1,16,109.603,10.049,0.007,10.431,8.927,2.207
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,32,256,1,16,109.527,9.884,0.008,16.496,8.53,2.23
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,1,1,16,109.743,9.853,0.006,3.474,9.364,2.292
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,2,1,16,109.664,10.018,0.007,3.654,11.726,2.29
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,4,1,16,109.299,9.896,0.006,3.486,9.388,2.226
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,8,1,16,109.229,9.898,0.007,3.546,11.347,2.372
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,16,1,16,108.911,9.921,0.006,4.022,10.06,2.276
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,32,1,16,109.488,9.857,0.012,5.943,8.684,2.185
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,64,1,16,110.203,9.759,0.007,8.026,9.431,2.212
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,64,128,1,16,109.622,9.68,0.006,8.018,9.97,2.155
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,1,1,16,109.646,9.968,0.008,3.838,12.337,2.28
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,2,1,16,109.233,10.063,0.006,4.407,9.249,2.23
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,4,1,16,109.297,9.938,0.006,3.668,9.534,2.185
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,8,1,16,109.588,9.987,0.007,3.95,7.363,2.235
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,16,1,16,109.525,9.819,0.007,4.217,11.725,2.237
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,32,1,16,109.407,9.817,0.006,3.972,9.381,2.286
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,128,64,1,16,109.187,10.04,0.006,6.112,10.393,2.263
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,1,1,16,108.981,9.994,0.007,4.121,9.198,2.265
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,2,1,16,108.507,10,0.008,4.131,10.092,2.274
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,4,1,16,108.662,10.025,0.007,5.953,9.439,2.187
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,8,1,16,109.619,9.954,0.006,3.7,9.536,2.349
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,16,1,16,108.899,10.025,0.007,3.858,9.943,2.328
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,256,32,1,16,109.78,10.017,0.007,4.605,9.886,2.301
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,512,1,1,16,109.6,10.004,0.007,3.711,9.851,2.253
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,512,2,1,16,109.165,10.015,0.007,4.08,9.384,2.085
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,512,4,1,16,109.542,10.065,0.008,4.282,10.554,2.165
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,512,8,1,16,109.163,10.053,0.007,3.886,9.54,2.007
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,512,16,1,16,109.025,10.062,0.006,4.464,9.054,2.128
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1024,1,1,16,109.72,9.944,0.006,3.329,9.607,2.006
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1024,2,1,16,109.47,10.209,0.006,5.795,9.521,2.057
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1024,4,1,16,108.123,9.942,0.005,3.429,9.732,2.036
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1024,8,1,16,109.467,10.127,0.006,4.065,10.049,2.011
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2048,1,1,16,109.393,10.069,0.007,3.613,9.583,2.036
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2048,2,1,16,108.663,10.046,0.007,4.197,7.842,2.005
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2048,4,1,16,108.833,10.056,0.007,3.89,9.422,2.1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4096,1,1,16,108.907,9.798,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,4096,2,1,16,109.465,7.716,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,8192,1,1,16,109.947,9.971,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,1,1,16,84.909,7.874,0.006,7.468,9.327,1.347
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,2,1,16,82.651,8.053,0.006,5.422,5.947,1.317
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,4,1,16,81.287,7.467,0.005,4.485,5.967,1.332
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,8,1,16,81.326,7.746,0.007,5.952,6.02,1.32
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,16,1,16,81.124,7.748,0.005,6.617,9.917,1.347
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,32,1,16,81.582,6.928,0.005,7.84,9.195,1.491
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,64,1,16,81.247,7.457,0.006,10.635,9.15,1.438
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,128,1,16,81.324,7.27,0.006,11.283,9.087,1.37
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,256,1,16,81.225,7.159,0.005,11.718,9.129,1.465
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,512,1,16,81.457,7.815,0.007,13.737,6.071,1.359
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,1024,1,16,81.361,7.889,0.006,21.915,9.275,1.589
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,2048,1,16,81.318,7.823,0.005,23.866,6.275,1.525
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,4096,1,16,81.332,8.003,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,1,8192,1,16,80.427,5.922,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,1,1,16,80.565,5.961,0.005,6.057,6.002,1.485
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,2,1,16,81.22,7.79,0.02,4.339,5.923,1.283
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,4,1,16,81.392,7.43,0.006,4.357,9.379,1.372
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,8,1,16,81.249,7.534,0.006,5.03,6.111,1.35
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,16,1,16,81.443,7.738,0.007,4.914,6.193,1.327
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,32,1,16,81.221,7.812,0.006,5.912,6.011,1.371
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,64,1,16,82.385,7.824,0.006,6.52,6.032,1.287
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,128,1,16,81.48,7.456,0.006,10.461,9.364,1.426
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,256,1,16,81.422,7.56,0.007,11.3,5.941,1.395
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,2048,2048,2,512,1,16,81.024,7.525,0.005,12.151,9.318,1.507
