device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,1,1,1,8,46.357,4.569,0.006,20.324,4.623,1.047
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,2,1,1,8,39.471,3.403,0.002,14.426,4.421,0.607
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,4,1,1,8,39.512,4.739,0.003,11.455,4.365,0.593
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,8,1,1,8,39.487,4.653,0.002,8.801,4.238,0.579
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,16,1,1,8,39.465,4.74,0.002,8.236,2.904,0.586
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,32,1,1,8,39.484,2.944,0.002,6.777,4.372,0.573
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,64,1,1,8,39.445,4.607,0.002,7.269,2.809,0.635
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,128,1,1,8,39.462,2.881,0.017,6.286,4.405,0.496
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,256,1,1,8,39.485,4.654,0.002,6.852,2.867,0.544
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,512,1,1,8,39.541,2.866,0.003,6.342,4.4,0.542
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,1024,1,1,8,39.469,4.706,0.002,6.78,2.862,0.535
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,2048,1,1,8,40.052,2.927,0.003,6.807,4.717,0.611
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,4096,1,1,8,52.559,5.554,0.002,7.358,4.563,0.619
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,2.09715e+06,8192,1,1,8,52.531,5.536,0.002,7.081,3.224,0.663
