device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1,4096,1,128,1992.87,1459.32,0.015,10123.1,0.001,14.488
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1,8192,1,128,1996.11,1405.64,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,1,1,128,2000.09,1441.27,0.012,9402.83,0.001,18.473
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,2,1,128,1996.49,1490.13,0.013,7922.78,0.001,16.358
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,4,1,128,2003.02,1401.94,0.026,7546.46,0.001,15.743
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,8,1,128,1997.29,1402.69,0.009,9593.71,0.001,19.513
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,16,1,128,1999.98,1406.49,0.095,7362.62,0,15.64
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,32,1,128,1997.84,1474.84,0.012,7424.13,0,14.399
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,64,1,128,1997.21,1384.12,0.009,7042.16,0,17.069
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,128,1,128,1995.1,1367.9,0.009,7227.94,0.001,18.132
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,256,1,128,1998.85,1499.15,0.014,7847.33,0.001,16.381
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,512,1,128,1996.44,1447.24,0.012,8675,0.001,18.4
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,1024,1,128,2004.52,1432.59,0.015,8696.2,0.001,15.089
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,2048,1,128,1992.23,1445.1,0.013,8691.81,0.001,17.672
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2,4096,1,128,1993.04,1463.3,0.014,8947.46,0.001,15.173
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,1,1,128,2024.52,1471.65,0.013,7495.32,0.001,19.155
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,2,1,128,1995.03,1475.88,0.014,6855.76,0,16.969
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,4,1,128,1960.01,1371.74,0.008,7592.42,0,16.917
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,8,1,128,1998.49,1425.88,0.014,7047.56,0.001,14.37
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,16,1,128,1995.17,1427.79,0.015,7937.67,0.001,15.768
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,32,1,128,1997.16,1531.19,0.016,7621.89,0,16.951
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,64,1,128,1997.28,1408.28,0.184,7743.81,0.001,17.311
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,128,1,128,2000.21,1397.19,0.01,8164.57,0.001,17.617
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,256,1,128,2000.51,1452.53,0.014,7535.44,0.002,14.589
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,512,1,128,1994.65,1487.86,0.013,8409,0.001,17.602
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,1024,1,128,1995.17,1459.28,0.014,6822.26,0.001,14.911
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4,2048,1,128,1994.22,1416.24,0.014,7671.6,0.002,14.806
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,1,1,128,1993.29,1453.47,0.014,7685.71,0.001,14.818
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,2,1,128,1997.03,1391.37,0.01,7364.02,0.001,19.979
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,4,1,128,2006.06,1417.43,0.009,7565.49,0.001,17.62
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,8,1,128,2000.73,1404.87,0.012,7205.81,0,18.386
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,16,1,128,1998.52,1396.2,0.008,6558.01,0,17.224
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,32,1,128,1996.72,1465.31,0.013,7787.62,0.001,14.305
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,64,1,128,1998.08,1443.44,0.012,7222.33,0.001,16.914
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,128,1,128,1995.89,1562.48,0.024,7666.46,0,15.387
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,256,1,128,1986.87,1382.07,0.011,6319.11,0,14.093
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,512,1,128,1998.96,1410.19,0.009,9673.47,0.001,19.728
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8,1024,1,128,1995.73,1452.18,0.014,7274.67,0.001,19.847
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,1,1,128,1999.76,1419.86,0.009,6592.23,0.001,16.853
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,2,1,128,1995.75,1379.69,0.01,6659.09,0.001,16.635
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,4,1,128,1996.37,1373.8,0.01,6672.16,0.001,14.184
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,8,1,128,1994.95,1417.06,0.015,7441.21,0.001,20.499
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,16,1,128,2000.48,1404.85,0.009,7572.34,0.001,17.525
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,32,1,128,2006.93,1598.67,0.009,7294.18,0.001,17.596
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,64,1,128,1995.38,1452.67,0.016,9668.26,0.001,19.421
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,128,1,128,1998.08,1465.04,0.123,8838.99,0,13.891
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,256,1,128,1997.11,1403.03,0.008,7502.48,0.001,17.935
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,16,512,1,128,2000.86,1427.03,0.014,6254.52,0.001,14.69
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,1,1,128,1998.73,1435.98,0.014,7007.8,0.001,14.907
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,2,1,128,1997.88,1410.41,0.01,6998.38,0.001,17.507
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,4,1,128,1999.08,1575.44,0.01,7372.47,0.001,17.488
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,8,1,128,1998.39,1400.13,0.01,7499.28,0.001,17.536
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,16,1,128,1999.2,1441.86,0.015,7668.57,0.001,19.231
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,32,1,128,1991.15,1425.71,0.013,7542.06,0.001,14.237
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,64,1,128,1992.59,1593.69,0.009,6494.43,0.001,17.117
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,128,1,128,1992.53,1369.92,0.008,7604.67,0.001,16.7
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,32,256,1,128,1994.16,1492.44,0.014,7333.37,0.001,16.551
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,1,1,128,2020.67,1367.11,0.01,6722.6,0.001,16.822
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,2,1,128,1994.34,1377.84,0.009,6542.12,0.001,17.029
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,4,1,128,1995.12,1461.71,0.014,6034.01,0.001,14.249
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,8,1,128,1994.57,1358.94,0.008,7030.2,0.001,16.908
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,16,1,128,1992.63,1434.76,0.013,7702.79,0.001,14.097
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,32,1,128,1995.9,1397.55,0.009,6540.64,0.001,16.827
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,64,1,128,1993.23,1405.76,0.008,7139.33,0.001,18.354
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,64,128,1,128,2026.39,1457.77,0.014,6678.38,0.002,14.509
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,1,1,128,1993.02,1404.76,0.009,8862.58,0,16.955
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,2,1,128,1977.55,1371.67,0.009,6848.29,0,16.415
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,4,1,128,1994.81,1448.03,0.013,9875.08,0,18.997
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,8,1,128,1996.14,1495.07,0.013,8088.12,0.001,16.177
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,16,1,128,1999.19,1447.94,0.013,5974.31,0.001,13.893
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,32,1,128,1993.84,1399.99,0.012,8490.07,0.151,19.416
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,128,64,1,128,1998.22,1448.2,0.014,5912.48,0.001,19.35
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,1,1,128,1995.23,1453.18,0.014,6173.91,0.001,14.125
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,2,1,128,1990.17,1443.01,0.013,7546.5,0.001,19.981
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,4,1,128,2002.28,1491.64,0.015,7588.77,0.001,19.514
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,8,1,128,2016.17,1463.13,0.011,7144.67,0.001,15.809
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,16,1,128,2002.12,1440.74,0.013,10100.3,0,18.357
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,256,32,1,128,1996.44,1393.39,0.009,7198.42,0.001,16.554
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,512,1,1,128,1992.07,1397.06,0.009,7429.38,0.001,17.568
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,512,2,1,128,2001.84,1432.74,0.014,7189.97,0.001,14.666
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,512,4,1,128,1998.27,1492.53,0.015,7386.77,0.001,14.368
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,512,8,1,128,1996.93,1380.12,0.009,7558.71,0,15.228
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,512,16,1,128,1987.11,1685.28,0.01,8346.1,0.001,14.532
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1024,1,1,128,1999.62,1395.22,0.01,6814.19,0.001,17.335
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1024,2,1,128,2008.27,1451.32,0.014,6681.38,0.001,14.895
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1024,4,1,128,1992.21,1372.07,0.014,7323.93,0.001,14.164
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,1024,8,1,128,1989.41,1554.62,0.014,8314.72,0.001,16.833
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2048,1,1,128,2022.42,1439.99,0.014,6700.56,0.001,14.378
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2048,2,1,128,2018.51,1452.44,0.015,7033.51,0.001,14.495
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,2048,4,1,128,1990.05,1374.85,0.009,6759.85,0.001,17.079
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4096,1,1,128,1994.04,1393.75,0.009,7889.53,0,16.882
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,4096,2,1,128,2023.93,1382.62,0.009,7836.48,0,17.463
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,4096,4096,5,8192,1,1,128,2000.33,1445.81,0.014,-1,-1,-1
