device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,1,1,1,64,353.933,32.874,0.009,6.955,21.239,2.469
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,2,1,1,64,339.29,33.107,0.008,7.479,10.813,2.43
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,4,1,1,64,337.44,33.205,0.008,6.147,6.034,2.383
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,8,1,1,64,337.662,34.396,0.009,5.031,5.889,2.403
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,16,1,1,64,336.118,33.434,0.01,3.307,1.707,2.593
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,32,1,1,64,335.636,33.068,0.01,2.793,0.858,2.321
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,64,1,1,64,335.589,34.184,0.024,2.728,0.526,2.755
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,128,1,1,64,335.288,33.224,0.009,2.973,0.324,2.319
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,256,1,1,64,336.299,34.308,0.008,3.176,0.23,2.553
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,512,1,1,64,335.791,33.133,0.009,3.658,0.218,3.185
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,1024,1,1,64,337.265,34.024,0.008,3.399,0.145,2.172
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,2048,1,1,64,335.795,33.98,0.023,4.533,0.164,2.458
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,4096,1,1,64,335.602,33.369,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,4.1943e+06,8192,1,1,64,332.995,32.591,0.008,-1,-1,-1
