device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,1,1,1,1,7.935,0.982,0.004,1.021,1.118,0.942
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,2,1,1,1,6.699,0.956,0.002,0.63,0.762,0.827
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,4,1,1,1,6.711,1.075,0.002,6.116,0.38,0.565
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,8,1,1,1,6.711,0.857,0.003,0.439,0.31,0.836
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,16,1,1,1,6.711,1.029,0.003,0.849,0.385,0.792
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,32,1,1,1,6.691,0.971,0.003,0.583,0.308,0.547
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,64,1,1,1,6.681,0.993,0.003,0.548,0.222,0.556
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,128,1,1,1,6.683,0.847,0.002,0.475,0.335,0.689
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,256,1,1,1,6.685,0.863,0.002,0.585,0.604,0.549
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,512,1,1,1,6.68,0.916,0.002,0.499,0.221,0.562
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,1024,1,1,1,6.69,0.927,0.003,0.472,0.224,0.543
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,2048,1,1,1,6.698,0.943,0.002,0.496,0.333,0.745
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,4096,1,1,1,6.699,0.927,0.002,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,65536,8192,1,1,1,6.693,0.96,0.002,-1,-1,-1
