device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,1,1,1,2,27.511,3.893,0.007,1.163,1.292,1.543
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,2,1,1,2,26.439,2.982,0.004,1.254,1.023,0.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,4,1,1,2,26.276,3.155,0.004,0.962,1.255,1.039
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,8,1,1,2,26.296,3.022,0.005,1.259,1.272,1.044
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,16,1,1,2,26.286,3.187,0.003,1.238,1.2,1.004
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,32,1,1,2,26.34,3.188,0.005,1.164,1.212,1.043
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,64,1,1,2,26.275,3.196,0.004,1.257,1.369,0.981
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,128,1,1,2,26.28,3.046,0.004,1.042,1.241,0.991
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,256,1,1,2,26.29,3.004,0.004,1.061,1.2,0.941
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,512,1,1,2,26.278,2.998,0.004,0.807,1.294,1.059
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,1024,1,1,2,26.284,3.081,0.004,0.822,1.268,0.982
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,2048,1,1,2,26.355,2.979,0.004,0.814,1.233,0.973
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,4096,1,1,2,26.278,3.02,0.004,0.865,1.263,0.991
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,524288,8192,1,1,2,26.278,3.052,0.004,0.944,1.224,1.036
