device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1,1,1,32,171.27,16.924,0.007,76.859,19.294,2.157
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2,1,1,32,171.048,17.199,0.008,47.812,17.118,1.884
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4,1,1,32,169.744,16.458,0.008,34.033,19.911,1.974
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8,1,1,32,169.867,18.001,0.008,26.984,17.151,1.982
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,16,1,1,32,170.596,16.962,0.008,24.943,19.739,2.041
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,32,1,1,32,169.872,17.948,0.007,23.101,19.277,2.062
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,64,1,1,32,169.542,17.401,0.008,20.906,19.768,1.994
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,128,1,1,32,169.333,17.561,0.008,21.575,16.306,1.924
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,256,1,1,32,170.772,16.509,0.008,20.644,17.431,1.971
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,512,1,1,32,170.184,16.519,0.008,21.51,19.62,1.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1024,1,1,32,169.986,17.778,0.007,21.069,19.826,1.993
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2048,1,1,32,170.558,17.387,0.012,20.681,19.133,2.117
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4096,1,1,32,170.819,17.875,0.007,20.817,19.746,2.05
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8192,1,1,32,169.787,17.625,0.007,21.479,17.498,1.96
