device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,4,1,2,43.471,30.101,0.017,101.313,0.002,5.211
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,8,1,2,44.301,29.868,0.015,100.123,0.002,5.223
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,16,1,2,43.843,29.702,0.015,100.897,0.001,5.382
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,32,1,2,44.244,30.07,0.015,102.599,0.001,5.407
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,64,1,2,44.104,30.177,0.015,103.857,0.001,5.733
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,128,1,2,43.636,29.978,0.017,104.868,0.001,5.156
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,256,1,2,43.655,29.492,0.016,112.565,0.001,5.125
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,512,1,2,43.837,33.912,0.017,123.059,0.001,5.182
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,1,1,2,44.421,30.425,0.015,125.07,0.002,5.262
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,2,1,2,44.384,29.765,0.016,98.601,0.001,5.285
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,4,1,2,43.653,29.364,0.016,97.904,0.001,5.207
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,8,1,2,43.673,29.839,0.016,100.649,0.002,5.306
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,16,1,2,43.414,29.756,0.016,136.031,0.001,5.486
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,32,1,2,44.041,34.956,0.009,115.837,0.001,5.795
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,64,1,2,44.108,28.85,0.01,117.263,0.001,5.705
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,128,1,2,44.081,29.394,0.016,104.661,0.002,5.699
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,256,1,2,43.575,30.019,0.016,106.788,0.001,5.501
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,1,1,2,43.717,30.006,0.015,99.53,0.001,5.052
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,2,1,2,43.728,29.865,0.015,99.951,0.001,5.137
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,4,1,2,43.585,29.943,0.015,99.568,0.002,5.07
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,8,1,2,43.485,29.923,0.016,98.574,0.001,5.186
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,16,1,2,43.242,30.108,0.016,100.631,0.002,5.233
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,32,1,2,43.86,30.111,0.016,100.989,0.001,5.612
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,64,1,2,44.975,30.078,0.022,101.161,0.001,5.112
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,128,1,2,43.239,29.323,0.015,124.193,0.001,5.429
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,1,1,2,43.732,33.697,0.017,98.798,0.001,5.293
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,2,1,2,43.634,29.406,0.016,98.357,0.001,4.938
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,4,1,2,43.591,29.992,0.016,98.335,0.001,5.169
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,8,1,2,43.522,30.104,0.015,98.483,0.002,6.636
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,16,1,2,43.822,29.933,0.016,97.643,0.002,5.294
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,32,1,2,44.253,29.725,0.015,98.3,0.001,5.045
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,64,1,2,43.389,29.889,0.015,100.997,0.001,5.317
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,1,1,2,43.634,29.861,0.016,97.966,0.001,5.023
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,2,1,2,43.445,29.827,0.017,99.594,0.001,5.215
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,4,1,2,43.625,29.43,0.017,98.503,0.002,5.295
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,8,1,2,43.656,29.965,0.015,98.581,0.002,5.328
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,16,1,2,43.847,29.988,0.016,105.908,0.002,5.642
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,32,1,2,43.233,29.444,0.015,97.426,0.001,5.166
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,1,1,2,43.741,29.335,0.016,98.828,0.001,5.085
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,2,1,2,43.627,29.596,0.017,99.483,0.001,5.147
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,4,1,2,43.62,29.674,0.016,98.98,0.001,5.065
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,8,1,2,43.656,32.994,0.011,109.214,0.001,5.409
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,16,1,2,44.098,27.488,0.009,110.344,0.001,5.443
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,44.608,29.982,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,2,1,2,44.074,29.712,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,4,1,2,43.777,29.626,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,8,1,2,44.123,29.624,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,1,1,2,43.78,29.777,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,2,1,2,45.462,28.683,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,4,1,2,43.853,29.497,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,1,1,2,43.794,31.405,0.012,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,2,1,2,44.044,29.309,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8192,1,1,2,43.89,29.16,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1,1,2,40.738,31.844,0.009,120.762,0,5.673
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2,1,2,42.658,29.718,0.013,111.821,0.001,5.59
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4,1,2,42.844,29.395,0.012,109.999,0.001,5.493
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8,1,2,43.972,29.97,0.013,112.124,0.001,5.362
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,16,1,2,42.717,30.1,0.013,111.468,0.001,5.291
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,32,1,2,42.688,29.487,0.013,112.857,0.001,5.464
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,64,1,2,42.734,29.622,0.014,116.555,0.001,5.569
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,128,1,2,43.322,30.149,0.013,119.326,0.002,5.474
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,256,1,2,42.965,29.953,0.013,125.134,0.002,5.383
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,512,1,2,42.797,29.722,0.013,125.905,0.001,5.545
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,42.768,30.069,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2048,1,2,42.703,34.066,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4096,1,2,42.539,29.305,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8192,1,2,42.723,32.411,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1,1,2,43.155,30.156,0.017,108.05,0.001,5.429
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2,1,2,43.07,29.591,0.013,109.447,0.002,5.386
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4,1,2,42.762,30.219,0.013,110.402,0.001,5.402
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,8,1,2,42.748,30.111,0.013,111.235,0.001,5.414
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,16,1,2,42.844,30.072,0.013,110.248,0.001,5.374
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,32,1,2,42.989,30.031,0.015,112.912,0.001,5.36
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,64,1,2,44.085,30.106,0.013,113.617,0.001,5.375
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,128,1,2,42.788,30.09,0.014,116.646,0.001,5.432
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,256,1,2,43.253,30.159,0.013,117.106,0.001,5.366
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,512,1,2,42.814,29.962,0.012,124.188,0.001,5.355
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1024,1,2,42.78,29.55,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2048,1,2,42.834,29.917,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4096,1,2,42.669,29.715,0.012,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1,1,2,42.78,29.88,0.012,106.115,0.001,5.448
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2,1,2,42.946,29.536,0.013,107.311,0.001,5.512
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,4,1,2,42.785,29.859,0.012,107.061,0.002,5.541
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,8,1,2,42.778,29.493,0.013,107.789,0.001,5.481
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,16,1,2,42.762,29.599,0.014,110.571,0.001,5.448
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,32,1,2,42.77,30.213,0.014,111.862,0.001,5.55
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,64,1,2,42.739,30.188,0.013,114.125,0.001,5.651
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,128,1,2,42.811,30.006,0.013,122.954,0.001,5.474
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,256,1,2,42.768,29.589,0.014,123.744,0.001,5.553
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,512,1,2,43.148,30.451,0.013,129.081,0.001,5.508
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1024,1,2,42.846,29.698,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2048,1,2,42.69,29.417,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,1,1,2,42.703,32.978,0.009,124.822,0.001,5.9
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,2,1,2,42.854,29.896,0.012,106.73,0.001,5.504
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,4,1,2,42.765,30.171,0.013,106.727,0.001,5.537
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,8,1,2,42.761,30.133,0.012,107.591,0.001,5.498
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,16,1,2,42.795,30.31,0.014,108.262,0.002,5.569
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,32,1,2,42.834,30.184,0.013,109.492,0.001,5.457
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,64,1,2,42.807,30.253,0.015,110.116,0.001,5.483
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,128,1,2,42.792,29.671,0.012,111.485,0.001,5.563
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,256,1,2,42.74,29.567,0.013,144.971,0.001,5.507
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,512,1,2,42.827,34.059,0.014,128.318,0.001,5.47
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,1024,1,2,42.79,34.381,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,1,1,2,42.739,33.713,0.009,132.064,0.001,5.951
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,2,1,2,42.897,30.388,0.013,135.643,0,5.771
