device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1,1,1,0.5,2.655,0.491,0.002,3.26,0.186,0.52
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2,1,1,0.5,2.655,0.337,0.002,2.733,0.266,0.498
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4,1,1,0.5,2.835,0.469,0.003,2.23,0.137,0.442
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8,1,1,0.5,2.754,0.444,0.002,1.88,0.26,0.463
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,16,1,1,0.5,2.824,0.497,0.002,1.708,0.252,0.491
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,32,1,1,0.5,2.824,0.467,0.002,1.469,0.139,0.441
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,64,1,1,0.5,2.824,0.351,0.003,1.319,0.124,0.466
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,128,1,1,0.5,2.825,0.401,0.003,1.06,0.272,0.514
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,256,1,1,0.5,2.828,0.473,0.002,1.208,0.186,0.491
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,512,1,1,0.5,2.825,0.375,0.002,0.941,0.264,0.496
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1024,1,1,0.5,2.824,0.469,0.002,1.194,0.25,0.499
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2048,1,1,0.5,2.822,0.486,0.002,1.646,0.218,0.429
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4096,1,1,0.5,2.829,0.491,0.002,2.576,0.272,0.51
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8192,1,1,0.5,2.825,0.51,0.002,3.397,0.192,0.469
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1,1,1,0.5,2.492,0.292,0.002,2.987,0.137,0.513
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2,1,1,0.5,2.522,0.363,0.002,2.377,0.111,0.439
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4,1,1,0.5,2.521,0.295,0.001,1.909,0.244,0.509
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8,1,1,0.5,2.744,0.504,0.002,1.832,0.158,0.467
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,16,1,1,0.5,2.824,0.37,0.002,1.627,0.123,0.438
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,32,1,1,0.5,2.823,0.365,0.002,1.438,0.136,0.433
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,64,1,1,0.5,2.833,0.356,0.002,1.336,0.121,0.432
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,128,1,1,0.5,2.823,0.367,0.002,1.237,0.134,0.432
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,256,1,1,0.5,2.832,0.36,0.001,1.195,0.108,0.434
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,512,1,1,0.5,2.823,0.363,0.002,1.1,0.274,0.467
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1024,1,1,0.5,2.832,0.465,0.002,1.114,0.218,0.489
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2048,1,1,0.5,2.827,0.37,0.001,1.607,0.304,0.477
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4096,1,1,0.5,2.833,0.489,0.002,2.576,0.203,0.48
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8192,1,1,0.5,2.828,0.381,0.002,3.493,0.32,0.488
