device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,1,1,7.99829,83.366,15.193,0.009,177.599,4.268,2.525
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,2,1,7.99829,83.081,13.475,0.009,161.782,4.25,2.513
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,4,1,7.99829,83.03,14.996,0.005,158.222,4.46,2.576
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,8,1,7.99829,83.196,12.275,0.005,159.419,4.229,2.562
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,16,1,7.99829,83.08,12.833,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,32,1,7.99829,81.689,16.48,0.004,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,64,1,7.99829,82.745,10.148,0.004,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,128,1,7.99829,86.233,12.262,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,256,1,7.99829,82.205,12.747,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,512,1,7.99829,81.677,12.773,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,1024,1,7.99829,81.533,14.14,0.004,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,2048,1,7.99829,83.097,17.366,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,4096,1,7.99829,82.928,12.758,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,1,8192,1,7.99829,81.666,12.547,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,1,1,7.99829,81.521,12.693,0.009,168.993,4.282,2.598
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,2,1,7.99829,83.388,12.447,0.006,158.934,4.369,2.644
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,4,1,7.99829,83.215,13.37,0.005,155.876,4.126,2.674
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,8,1,7.99829,83.576,13.046,0.008,156.234,4.521,2.588
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,16,1,7.99829,83.261,13.389,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,32,1,7.99829,81.627,17.407,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,64,1,7.99829,83.693,11.778,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,128,1,7.99829,83.777,14.121,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,256,1,7.99829,83.111,12.337,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1448,1448,1448,2,512,1,7.99829,82.996,16.138,0.005,-1,-1,-1
