device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,1,1,127.973,1502.38,215.21,0.009,23424.9,64.332,3.897
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,2,1,127.973,1326.45,184.99,0.009,21871,68.879,3.93
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,4,1,127.973,1327.64,194.331,0.01,21820,62.787,3.984
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,8,1,127.973,1327.41,189.405,0.008,21876.7,65.253,4.091
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,16,1,127.973,1326.38,196.623,0.015,22093.9,68.538,4.586
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,32,1,127.973,1325.5,189.564,0.008,22681.5,62.927,4.252
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,64,1,127.973,1321.17,192.337,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,128,1,127.973,1323.82,191.106,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,256,1,127.973,1324.64,215.278,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,512,1,127.973,1325.3,210.934,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,1024,1,127.973,1322.77,193.279,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,2048,1,127.973,1323.85,216.362,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,4096,1,127.973,1321.68,217.632,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,1,8192,1,127.973,1322.68,188.54,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,1,1,127.973,1334.81,219.395,0.009,24562.6,69.148,3.967
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,2,1,127.973,1326.25,188.241,0.008,22540.3,67.768,3.82
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,4,1,127.973,1326.71,189.936,0.018,22054.7,69.623,3.871
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,8,1,127.973,1326.68,194.32,0.011,21905.9,67.43,3.61
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,16,1,127.973,1327.24,190.851,0.007,21873.2,60.936,4.123
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,32,1,127.973,1325.56,194.05,0.011,22238.1,66.982,3.755
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,64,1,127.973,1326,184.941,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,128,1,127.973,1326.57,186.043,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,256,1,127.973,1327.92,196.073,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,512,1,127.973,1327.27,215.669,0.012,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,1024,1,127.973,1325.29,195.208,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,2048,1,127.973,1324.52,216.977,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,2,4096,1,127.973,1328.32,196.56,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,1,1,127.973,1387.09,208.552,0.009,12283.8,61.067,4.073
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,2,1,127.973,1326.93,194.648,0.011,7838.08,67.758,3.637
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,4,1,127.973,1327.36,190.203,0.008,6136.48,70.248,3.857
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,8,1,127.973,1327.97,192.671,0.007,5724.9,69.84,3.811
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,16,1,127.973,1325.84,194.912,0.01,5785.35,61.511,3.915
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,32,1,127.973,1327.47,198.223,0.011,5989.81,63.608,3.598
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,64,1,127.973,1327.61,190.485,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,128,1,127.973,1326.5,220.454,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,256,1,127.973,1326.51,216.598,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,512,1,127.973,1327.49,217.845,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,5792,5792,5792,4,1024,1,127.973,1327.27,196.094,0.01,-1,-1,-1
