device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Convolution,ONE_D,4096,4096,64,64,1,1,1,64,336.937,60.463,0.005,19684.5,19.012,5.666
Hawaii,Convolution,ONE_D,4096,4096,64,64,2,1,1,64,367.11,61.01,0.006,9861.04,19.311,5.787
Hawaii,Convolution,ONE_D,4096,4096,64,64,4,1,1,64,391.933,59.67,0.006,5184.25,18.877,5.811
Hawaii,Convolution,ONE_D,4096,4096,64,64,8,1,1,64,370.599,60.069,0.005,2669.6,19.171,5.651
Hawaii,Convolution,ONE_D,4096,4096,64,64,16,1,1,64,349.092,61.387,0.006,1383.26,19.011,5.787
Hawaii,Convolution,ONE_D,4096,4096,64,64,32,1,1,64,359.495,58.341,0.006,734.938,18.402,5.783
Hawaii,Convolution,ONE_D,4096,4096,64,64,64,1,1,64,337.049,59.496,0.006,442.109,16.147,6.017
Hawaii,Convolution,ONE_D,4096,4096,64,64,128,1,1,64,337.095,58.649,0.005,443.979,16.16,5.902
Hawaii,Convolution,ONE_D,4096,4096,64,64,256,1,1,64,337.252,60.645,0.005,439.498,16.618,5.919
Hawaii,Convolution,ONE_D,4096,4096,64,64,1,1,1,64,346.249,60.835,0.006,19684.7,19.065,7.52
Hawaii,Convolution,ONE_D,4096,4096,64,64,2,1,1,64,356.378,56.113,0.004,9865.15,19.14,5.937
Hawaii,Convolution,ONE_D,4096,4096,64,64,4,1,1,64,346.257,61.499,0.005,5206.49,19.164,5.955
Hawaii,Convolution,ONE_D,4096,4096,64,64,8,1,1,64,346.209,58.789,0.005,2679.14,16.669,6.302
Hawaii,Convolution,ONE_D,4096,4096,64,64,16,1,1,64,351.237,59.257,0.005,1383.16,18.982,6.315
Hawaii,Convolution,ONE_D,4096,4096,64,64,32,1,1,64,364.889,56.854,0.006,735.569,18.933,6.304
Hawaii,Convolution,ONE_D,4096,4096,64,64,64,1,1,64,332.122,56.201,0.005,442.269,18.986,6.311
Hawaii,Convolution,ONE_D,4096,4096,64,64,128,1,1,64,334.571,57.199,0.006,444.85,18.945,6.295
Hawaii,Convolution,ONE_D,4096,4096,64,64,256,1,1,64,333.414,57.162,0.005,439.179,16.632,6.307
