device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,13.698,3.674,0.003,24.939,0,0.272
Hawaii,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,12.281,3.276,0.002,26.747,0.001,0.278
Hawaii,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,16.051,3.309,0.002,25.898,0.001,0.272
Hawaii,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,13.229,3.224,0.002,26.965,0,0.268
Hawaii,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,16.424,3.271,0.003,25.028,0.001,0.263
Hawaii,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,14.036,3.233,0.001,26.767,0,0.267
Hawaii,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,11.684,3.292,0.002,26.115,0.001,0.275
Hawaii,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,16.06,3.55,0.002,25.668,0,0.269
Hawaii,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,13.229,3.441,0.002,26.271,0,0.266
Hawaii,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,16.824,3.321,0.002,25.903,0,0.304
Hawaii,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,13.452,3.582,0.003,26.047,0.001,0.267
Hawaii,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,16.971,2.971,0.002,23.635,0.001,0.271
Hawaii,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,14.893,3.274,0.002,27.008,0.001,0.268
Hawaii,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,12.084,3.127,0.003,26.302,0.001,0.267
Hawaii,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,16.235,3.409,0.002,24.5,0,0.271
Hawaii,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,13.929,2.642,0.002,21.004,0.001,0.24
Hawaii,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,15.045,2.691,0.001,20.474,0,0.233
Hawaii,FluidSimulation,TWO_D,256,256,5,1,1,1,0.5,17.054,3.837,0.002,32.74,0.001,0.314
Hawaii,FluidSimulation,TWO_D,256,256,5,1,2,1,0.5,15.115,3.444,0.003,29.428,0.001,0.322
Hawaii,FluidSimulation,TWO_D,256,256,5,1,4,1,0.5,16.135,3.385,0.002,26.607,0.001,0.303
Hawaii,FluidSimulation,TWO_D,256,256,5,1,8,1,0.5,17.798,3.338,0.002,25.538,0.001,0.307
Hawaii,FluidSimulation,TWO_D,256,256,5,1,16,1,0.5,14.233,3.298,0.002,28.345,0,0.303
Hawaii,FluidSimulation,TWO_D,256,256,5,1,32,1,0.5,16.163,3.748,0.002,31.547,0.001,0.304
Hawaii,FluidSimulation,TWO_D,256,256,5,1,64,1,0.5,15.26,3.455,0.002,32.007,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,1,128,1,0.5,14.735,3.508,0.002,32.837,0.001,0.329
Hawaii,FluidSimulation,TWO_D,256,256,5,1,256,1,0.5,13.996,3.697,0.002,34.156,0.001,0.321
Hawaii,FluidSimulation,TWO_D,256,256,5,2,1,1,0.5,17.966,3.662,0.002,28.927,0,0.318
Hawaii,FluidSimulation,TWO_D,256,256,5,2,2,1,0.5,17.507,3.222,0.003,26.039,0,0.32
Hawaii,FluidSimulation,TWO_D,256,256,5,2,4,1,0.5,13.888,3.448,0.002,25.949,0.001,0.287
Hawaii,FluidSimulation,TWO_D,256,256,5,2,8,1,0.5,17.134,3.232,0.001,27.095,0,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,2,16,1,0.5,18.345,3.79,0.002,27.579,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,2,32,1,0.5,18.367,3.639,0.002,26.762,0.001,0.276
Hawaii,FluidSimulation,TWO_D,256,256,5,2,64,1,0.5,13.663,3.495,0.003,28.058,0.001,0.319
Hawaii,FluidSimulation,TWO_D,256,256,5,2,128,1,0.5,15.952,3.424,0.003,26.99,0.001,0.288
Hawaii,FluidSimulation,TWO_D,256,256,5,4,1,1,0.5,17.73,3.177,0.002,25.81,0.001,0.283
Hawaii,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,14.002,3.206,0.002,25.6,0,0.295
Hawaii,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,17.524,3.143,0.001,26.563,0,0.307
Hawaii,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,13.739,3.331,0.002,27.8,0,0.29
Hawaii,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,16.126,3.255,0.001,27.207,0.001,0.284
Hawaii,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,17.707,3.275,0.002,26.759,0,0.304
Hawaii,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,13.643,3.337,0.002,28.191,0,0.321
Hawaii,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,15.965,3.595,0.003,25.527,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,18.371,3.303,0.003,26.906,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,13.754,3.394,0.002,28.023,0.001,0.322
Hawaii,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,15.99,3.298,0.002,27.313,0.001,0.318
Hawaii,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,17.55,4.104,0.002,26.663,0.001,0.308
Hawaii,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,18.047,3.119,0.003,28.448,0.001,0.304
Hawaii,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,18.245,3.332,0.004,28.251,0,0.306
Hawaii,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,18.06,3.352,0.003,28.231,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,18.071,3.206,0.004,28.578,0.001,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,18.055,3.28,0.003,26.966,0.001,0.304
Hawaii,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,13.893,3.647,0.003,27.925,0.001,0.302
Hawaii,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,15.93,3.746,0.003,27.11,0,0.299
Hawaii,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,17.359,3.538,0.002,27.707,0.001,0.28
Hawaii,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,17.94,3.481,0.002,26.488,0.001,0.287
Hawaii,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,13.771,3.444,0.001,27.703,0.001,0.285
Hawaii,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,16.186,3.229,0.001,26.144,0.001,0.284
Hawaii,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,18.069,3.148,0.003,27.942,0,0.291
Hawaii,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,18.087,3.15,0.002,27.955,0,0.28
Hawaii,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,13.744,3.398,0.002,27.64,0,0.284
Hawaii,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,16.244,3.027,0.002,26.723,0,0.305
Hawaii,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,18.014,3.487,0.003,27.444,0.001,0.32
Hawaii,FluidSimulation,TWO_D,256,256,5,1,1,1,0.5,13.927,3.104,0.004,30.877,0,0.238
Hawaii,FluidSimulation,TWO_D,256,256,5,1,2,1,0.5,14.71,2.747,0.003,29.072,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,1,4,1,0.5,16.244,2.687,0.003,26.349,0.001,0.252
Hawaii,FluidSimulation,TWO_D,256,256,5,1,8,1,0.5,13.423,3.077,0.004,25.972,0.001,0.24
Hawaii,FluidSimulation,TWO_D,256,256,5,1,16,1,0.5,12.309,3.014,0.003,27.564,0.001,0.247
Hawaii,FluidSimulation,TWO_D,256,256,5,1,32,1,0.5,15.544,3.086,0.006,31.308,0.001,0.249
Hawaii,FluidSimulation,TWO_D,256,256,5,1,64,1,0.5,15.368,3.04,0.005,32.053,0.001,0.24
Hawaii,FluidSimulation,TWO_D,256,256,5,1,128,1,0.5,15.022,2.77,0.005,32.707,0.001,0.241
Hawaii,FluidSimulation,TWO_D,256,256,5,1,256,1,0.5,14.614,2.955,0.003,33.64,0.001,0.268
Hawaii,FluidSimulation,TWO_D,256,256,5,2,1,1,0.5,13.873,2.569,0.003,29.163,0,0.249
Hawaii,FluidSimulation,TWO_D,256,256,5,2,2,1,0.5,15.953,2.732,0.004,26.397,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,2,4,1,0.5,13.26,2.955,0.003,25.747,0,0.236
Hawaii,FluidSimulation,TWO_D,256,256,5,2,8,1,0.5,12.154,2.866,0.004,23.814,0.001,0.236
Hawaii,FluidSimulation,TWO_D,256,256,5,2,16,1,0.5,12.624,2.884,0.003,27.805,0,0.238
Hawaii,FluidSimulation,TWO_D,256,256,5,2,32,1,0.5,15.883,2.496,0.004,27.743,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,2,64,1,0.5,12.665,2.855,0.003,27.505,0.001,0.236
Hawaii,FluidSimulation,TWO_D,256,256,5,2,128,1,0.5,16.021,2.441,0.003,22.977,0,0.239
Hawaii,FluidSimulation,TWO_D,256,256,5,4,1,1,0.5,15.155,3.016,0.004,26.319,0.001,0.238
Hawaii,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,12.768,2.313,0.003,21.866,0.001,0.254
Hawaii,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,14.179,2.921,0.003,27.555,0,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,16.794,2.484,0.004,27.3,0,0.238
Hawaii,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,13.309,2.458,0.005,27.192,0,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,16.729,2.395,0.004,20.554,0.001,0.208
Hawaii,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,11.258,2.521,0.002,26.38,0,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,16.683,2.963,0.004,25.42,0,0.244
Hawaii,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,13.856,2.683,0.004,21.577,0,0.208
Hawaii,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,13.745,2.987,0.003,26.548,0,0.249
Hawaii,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,12.925,2.401,0.003,22.213,0.001,0.252
Hawaii,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,13.993,2.783,0.004,24.253,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,13.38,3.063,0.005,27.404,0.001,0.238
Hawaii,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,16.398,2.932,0.002,26.714,0.001,0.239
Hawaii,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,13.262,2.997,0.002,27.591,0.001,0.25
Hawaii,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,15.979,2.685,0.005,24.136,0.001,0.241
Hawaii,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,14.566,3.123,0.002,24.611,0.001,0.239
Hawaii,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,13.288,2.758,0.003,23.286,0.001,0.252
Hawaii,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,13.522,2.614,0.003,27.659,0.001,0.252
Hawaii,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,16.52,3.093,0.004,25.79,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,13.628,2.389,0.003,22.388,0.001,0.252
Hawaii,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,14.307,2.979,0.005,27.426,0.001,0.237
Hawaii,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,11.81,3.02,0.002,27.075,0.001,0.24
Hawaii,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,15.824,2.874,0.003,26.707,0,0.245
Hawaii,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,12.89,2.411,0.002,21.783,0.001,0.249
Hawaii,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,14.225,2.412,0.004,26.446,0.001,0.236
Hawaii,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,12.559,3.111,0.003,21.532,0.001,0.248
Hawaii,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,13.804,2.367,0.002,22.744,0.001,0.253
