device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FWT,ONE_D,1.04858e+06,1,1,1,4,27.226,2.287,0.001,46.735,1.331,0.07
Hawaii,FWT,ONE_D,1.04858e+06,2,1,1,4,27.391,2.161,0.003,24.535,1.346,0.109
Hawaii,FWT,ONE_D,1.04858e+06,4,1,1,4,29.851,2.166,0.002,13.272,1.326,0.07
Hawaii,FWT,ONE_D,1.04858e+06,8,1,1,4,31.389,2.161,0.003,7.889,1.329,0.071
Hawaii,FWT,ONE_D,1.04858e+06,16,1,1,4,29.927,2.123,0.004,4.405,1.267,0.07
Hawaii,FWT,ONE_D,1.04858e+06,32,1,1,4,30.891,2.133,0.002,3.04,1.329,0.075
Hawaii,FWT,ONE_D,1.04858e+06,64,1,1,4,31.416,2.106,0.003,2.045,1.319,0.07
Hawaii,FWT,ONE_D,1.04858e+06,128,1,1,4,27.884,2.093,0.003,1.301,1.171,0.054
Hawaii,FWT,ONE_D,1.04858e+06,256,1,1,4,30.142,2.104,0.003,1.727,1.321,0.07
Hawaii,FWT,ONE_D,1.04858e+06,1,1,1,4,30.289,1.922,0.001,47.022,1.418,0.081
Hawaii,FWT,ONE_D,1.04858e+06,2,1,1,4,30.049,2.559,0.002,24.441,1.466,0.078
Hawaii,FWT,ONE_D,1.04858e+06,4,1,1,4,30.322,2.576,0.003,13.663,1.333,0.083
Hawaii,FWT,ONE_D,1.04858e+06,8,1,1,4,31.303,2.573,0.016,7.528,1.377,0.078
Hawaii,FWT,ONE_D,1.04858e+06,16,1,1,4,29.796,2.353,0.002,4.75,1.34,0.08
Hawaii,FWT,ONE_D,1.04858e+06,32,1,1,4,30.809,2.428,0.017,2.94,1.342,0.081
Hawaii,FWT,ONE_D,1.04858e+06,64,1,1,4,31.305,2.405,0.002,1.951,1.34,0.084
Hawaii,FWT,ONE_D,1.04858e+06,128,1,1,4,31.06,2.417,0.017,1.524,1.268,0.079
Hawaii,FWT,ONE_D,1.04858e+06,256,1,1,4,28.978,2.537,0.002,1.531,1.264,0.082
Hawaii,FWT,ONE_D,1.04858e+06,1,1,1,4,29.433,2.148,0.002,46.915,1.361,0.07
Hawaii,FWT,ONE_D,1.04858e+06,2,1,1,4,28.808,2.219,0.005,24.898,1.421,0.07
Hawaii,FWT,ONE_D,1.04858e+06,4,1,1,4,29.82,2.207,0.006,13.534,1.361,0.073
Hawaii,FWT,ONE_D,1.04858e+06,8,1,1,4,31.316,2.227,0.02,7.787,1.301,0.071
Hawaii,FWT,ONE_D,1.04858e+06,16,1,1,4,29.828,2.214,0.019,4.795,1.379,0.072
Hawaii,FWT,ONE_D,1.04858e+06,32,1,1,4,30.817,2.213,0.004,3.024,1.239,0.071
Hawaii,FWT,ONE_D,1.04858e+06,64,1,1,4,31.328,2.213,0.004,1.915,1.24,0.073
Hawaii,FWT,ONE_D,1.04858e+06,128,1,1,4,27.794,2.139,0.005,1.287,1.28,0.074
Hawaii,FWT,ONE_D,1.04858e+06,256,1,1,4,30.48,2.439,0.002,1.306,1.23,0.069
