device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,1,1,1,17.891,1.632,0.004,41.33,0.493,0.065
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,2,1,1,16.716,1.492,0.006,23.693,0.449,0.059
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,4,1,1,15.213,1.465,0.005,12.757,0.452,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,8,1,1,15.208,1.47,0.005,8.387,0.397,0.06
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,16,1,1,17.707,1.454,0.005,9.722,0.472,0.058
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,32,1,1,17.707,1.489,0.004,9.227,0.471,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,64,1,1,18.208,1.497,0.006,13.576,0.4,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,128,1,1,16.708,1.5,0.005,15.14,0.399,0.06
Hawaii,MatrixMultiplication,TWO_D,512,512,512,1,256,1,1,14.718,1.478,0.004,19.283,0.456,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,1,1,1,16.708,1.479,0.003,21.407,0.438,0.059
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,2,1,1,16.704,1.496,0.004,12.566,0.466,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,4,1,1,15.705,1.511,0.006,8.209,0.462,0.06
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,8,1,1,16.954,1.474,0.005,6.323,0.484,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,16,1,1,15.052,1.468,0.006,6.345,0.395,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,32,1,1,18.218,1.457,0.005,6.771,0.455,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,64,1,1,15.049,1.445,0.005,8.56,0.501,0.059
Hawaii,MatrixMultiplication,TWO_D,512,512,512,2,128,1,1,17.208,1.47,0.006,10.958,0.466,0.059
Hawaii,MatrixMultiplication,TWO_D,512,512,512,4,1,1,1,17.206,1.477,0.005,11.239,0.403,0.06
Hawaii,MatrixMultiplication,TWO_D,512,512,512,4,2,1,1,17.208,1.47,0.007,7.212,0.466,0.061
Hawaii,MatrixMultiplication,TWO_D,512,512,512,4,4,1,1,13.631,1.479,0.003,3.991,0.403,0.058
Hawaii,MatrixMultiplication,TWO_D,512,512,512,4,8,1,1,18.222,1.444,0.004,3.426,0.404,0.084
