device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FWT,ONE_D,131072,1,1,1,0.5,4.996,0.325,0.002,5.987,0.199,0.04
Hawaii,FWT,ONE_D,131072,2,1,1,0.5,5.28,0.41,0.003,3.963,0.335,0.097
Hawaii,FWT,ONE_D,131072,4,1,1,0.5,6.617,0.56,0.005,3.492,0.338,0.096
Hawaii,FWT,ONE_D,131072,8,1,1,0.5,6.608,0.544,0.005,2.362,0.322,0.097
Hawaii,FWT,ONE_D,131072,16,1,1,0.5,6.609,0.528,0.003,1.379,0.408,0.099
Hawaii,FWT,ONE_D,131072,32,1,1,0.5,6.615,0.514,0.003,1.168,0.391,0.078
Hawaii,FWT,ONE_D,131072,64,1,1,0.5,6.619,0.477,0.001,0.864,0.388,0.075
Hawaii,FWT,ONE_D,131072,128,1,1,0.5,6.605,0.475,0.002,0.828,0.391,0.074
Hawaii,FWT,ONE_D,131072,256,1,1,0.5,6.603,0.476,0.002,0.725,0.391,0.072
Hawaii,FWT,ONE_D,131072,1,1,1,0.5,6.701,0.507,0.001,6.953,0.309,0.094
Hawaii,FWT,ONE_D,131072,2,1,1,0.5,4.825,0.355,0.002,3.624,0.335,0.078
Hawaii,FWT,ONE_D,131072,4,1,1,0.5,3.295,0.427,0.001,1.929,0.312,0.104
Hawaii,FWT,ONE_D,131072,8,1,1,0.5,5.642,0.409,0.002,1.901,0.316,0.1
Hawaii,FWT,ONE_D,131072,16,1,1,0.5,6.563,0.635,0.001,1.645,0.424,0.106
Hawaii,FWT,ONE_D,131072,32,1,1,0.5,6.583,0.643,0.001,1.145,0.445,0.096
Hawaii,FWT,ONE_D,131072,64,1,1,0.5,6.591,0.606,0.001,0.864,0.396,0.092
Hawaii,FWT,ONE_D,131072,128,1,1,0.5,6.613,0.528,0.001,0.807,0.394,0.095
Hawaii,FWT,ONE_D,131072,256,1,1,0.5,6.607,0.559,0.001,0.792,0.395,0.087
Hawaii,FWT,ONE_D,131072,1,1,1,0.5,5.332,0.356,0.002,6.027,0.196,0.038
Hawaii,FWT,ONE_D,131072,2,1,1,0.5,4.832,0.316,0.001,3.162,0.268,0.07
Hawaii,FWT,ONE_D,131072,4,1,1,0.5,6.613,0.398,0.001,2.718,0.279,0.074
Hawaii,FWT,ONE_D,131072,8,1,1,0.5,6.609,0.508,0.001,2.072,0.571,0.074
Hawaii,FWT,ONE_D,131072,16,1,1,0.5,6.61,0.476,0.001,1.526,0.402,0.071
Hawaii,FWT,ONE_D,131072,32,1,1,0.5,6.612,0.506,0.001,1.131,0.383,0.075
Hawaii,FWT,ONE_D,131072,64,1,1,0.5,6.632,0.478,0.002,0.827,0.418,0.073
Hawaii,FWT,ONE_D,131072,128,1,1,0.5,6.605,0.476,0.001,0.824,0.388,0.076
Hawaii,FWT,ONE_D,131072,256,1,1,0.5,6.624,0.48,0.001,0.75,0.403,0.073
