device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,SquareArray,ONE_D,2.09715e+06,1,1,1,8,44.965,3.667,0.001,10.107,6.886,0.151
Hawaii,SquareArray,ONE_D,2.09715e+06,2,1,1,8,48.895,3.81,0.001,5.387,2.538,0.051
Hawaii,SquareArray,ONE_D,2.09715e+06,4,1,1,8,48.19,3.869,0.001,3.064,2.576,0.053
Hawaii,SquareArray,ONE_D,2.09715e+06,8,1,1,8,50.193,4.019,0.001,1.901,2.537,0.053
Hawaii,SquareArray,ONE_D,2.09715e+06,16,1,1,8,50.06,3.56,0.001,1.211,2.556,0.079
Hawaii,SquareArray,ONE_D,2.09715e+06,32,1,1,8,45.25,3.826,0.001,0.871,2.53,0.051
Hawaii,SquareArray,ONE_D,2.09715e+06,64,1,1,8,50.043,3.574,0,0.627,2.485,0.053
Hawaii,SquareArray,ONE_D,2.09715e+06,128,1,1,8,45.554,3.399,0.001,0.556,2.505,0.053
Hawaii,SquareArray,ONE_D,2.09715e+06,256,1,1,8,50.011,3.706,0,0.566,2.444,0.052
Hawaii,SquareArray,ONE_D,2.09715e+06,1,1,1,8,40.814,4.104,0.001,10.186,5.283,0.153
Hawaii,SquareArray,ONE_D,2.09715e+06,2,1,1,8,43.899,3.57,0,5.374,2.612,0.085
Hawaii,SquareArray,ONE_D,2.09715e+06,4,1,1,8,40.553,4.138,0,3.08,2.599,0.052
Hawaii,SquareArray,ONE_D,2.09715e+06,8,1,1,8,39.92,3.621,0.001,1.832,2.606,0.053
Hawaii,SquareArray,ONE_D,2.09715e+06,16,1,1,8,40.658,3.791,0.001,1.345,2.585,0.069
Hawaii,SquareArray,ONE_D,2.09715e+06,32,1,1,8,46.155,3.829,0.001,0.86,2.562,0.051
Hawaii,SquareArray,ONE_D,2.09715e+06,64,1,1,8,45.72,3.71,0.001,0.568,2.544,0.045
Hawaii,SquareArray,ONE_D,2.09715e+06,128,1,1,8,43.438,3.5,0.001,0.508,2.523,0.045
Hawaii,SquareArray,ONE_D,2.09715e+06,256,1,1,8,43.453,3.477,0,0.483,2.477,0.064
Hawaii,SquareArray,ONE_D,2.09715e+06,1,1,1,8,40.94,3.571,0,10.159,6.499,0.206
Hawaii,SquareArray,ONE_D,2.09715e+06,2,1,1,8,42.832,4.038,0.002,5.282,2.251,0.039
Hawaii,SquareArray,ONE_D,2.09715e+06,4,1,1,8,40.101,3.529,0,2.902,2.25,0.058
Hawaii,SquareArray,ONE_D,2.09715e+06,8,1,1,8,40.981,3.753,0.001,1.582,1.987,0.055
Hawaii,SquareArray,ONE_D,2.09715e+06,16,1,1,8,41.434,3.877,0.002,1.077,2.258,0.042
Hawaii,SquareArray,ONE_D,2.09715e+06,32,1,1,8,41.532,3.343,0.001,0.679,1.98,0.055
Hawaii,SquareArray,ONE_D,2.09715e+06,64,1,1,8,42.221,3.771,0.001,0.447,2.247,0.067
Hawaii,SquareArray,ONE_D,2.09715e+06,128,1,1,8,44.154,3.332,0.002,0.316,2.167,0.041
Hawaii,SquareArray,ONE_D,2.09715e+06,256,1,1,8,42.92,3.075,0.003,0.319,2.221,0.043
