device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Array3dAverage,THREE_D,64,1,1,1,1,15.39,0.694,0.003,2.301,0.426,0.065
Hawaii,Array3dAverage,THREE_D,64,1,1,2,1,13.549,0.647,0.018,1.325,0.3,0.046
Hawaii,Array3dAverage,THREE_D,64,1,1,4,1,13.137,0.659,0.018,1.052,0.791,0.047
Hawaii,Array3dAverage,THREE_D,64,1,1,8,1,12.928,0.715,0.003,0.95,0.759,0.057
Hawaii,Array3dAverage,THREE_D,64,1,1,16,1,14.983,0.704,0.002,0.81,0.689,0.049
Hawaii,Array3dAverage,THREE_D,64,1,1,32,1,13.007,0.733,0.004,0.811,0.807,0.069
Hawaii,Array3dAverage,THREE_D,64,1,1,64,1,13.599,0.654,0.017,1.203,0.634,0.068
Hawaii,Array3dAverage,THREE_D,64,1,1,128,1,13.549,0.523,0.004,1.144,0.494,0.048
Hawaii,Array3dAverage,THREE_D,64,1,1,256,1,12.633,0.56,0.005,0.858,0.521,0.05
Hawaii,Array3dAverage,THREE_D,64,1,2,1,1,14.193,0.52,0.005,1.404,0.299,0.047
Hawaii,Array3dAverage,THREE_D,64,1,2,2,1,12.791,0.543,0.002,0.847,0.566,0.05
Hawaii,Array3dAverage,THREE_D,64,1,2,4,1,14.029,0.521,0.003,0.807,0.625,0.061
Hawaii,Array3dAverage,THREE_D,64,1,2,8,1,12.53,0.655,0.018,0.711,0.626,0.063
Hawaii,Array3dAverage,THREE_D,64,1,2,16,1,13.447,0.518,0.003,0.903,0.617,0.061
Hawaii,Array3dAverage,THREE_D,64,1,2,32,1,12.938,0.556,0.004,0.988,0.647,0.065
Hawaii,Array3dAverage,THREE_D,64,1,2,64,1,13.765,0.675,0.018,0.951,0.618,0.074
Hawaii,Array3dAverage,THREE_D,64,1,2,128,1,13.128,0.669,0.018,0.817,0.772,0.059
Hawaii,Array3dAverage,THREE_D,64,1,4,1,1,12.483,0.696,0.006,1.047,0.826,0.07
Hawaii,Array3dAverage,THREE_D,64,1,4,2,1,14.681,0.69,0.005,0.748,0.624,0.064
Hawaii,Array3dAverage,THREE_D,64,1,4,4,1,12.76,0.676,0.004,0.678,0.823,0.05
Hawaii,Array3dAverage,THREE_D,64,1,4,8,1,14.448,0.657,0.004,0.788,0.642,0.045
Hawaii,Array3dAverage,THREE_D,64,1,4,16,1,12.989,0.662,0.019,0.67,0.514,0.067
Hawaii,Array3dAverage,THREE_D,64,1,4,32,1,13.37,0.521,0.004,0.853,0.496,0.044
Hawaii,Array3dAverage,THREE_D,64,1,4,64,1,12.597,0.536,0.004,0.828,0.517,0.049
Hawaii,Array3dAverage,THREE_D,64,1,8,1,1,13.393,0.669,0.005,0.671,0.645,0.06
Hawaii,Array3dAverage,THREE_D,64,1,8,2,1,13.024,0.543,0.003,0.748,0.533,0.051
Hawaii,Array3dAverage,THREE_D,64,1,8,4,1,13.31,0.522,0.005,0.747,0.497,0.043
Hawaii,Array3dAverage,THREE_D,64,1,8,8,1,12.604,0.536,0.004,0.714,0.506,0.051
Hawaii,Array3dAverage,THREE_D,64,1,8,16,1,13.021,0.521,0.003,0.767,0.493,0.046
Hawaii,Array3dAverage,THREE_D,64,1,8,32,1,12.541,0.663,0.02,0.906,0.627,0.065
Hawaii,Array3dAverage,THREE_D,64,1,16,1,1,13.428,0.65,0.016,0.747,0.619,0.067
Hawaii,Array3dAverage,THREE_D,64,1,16,2,1,12.977,0.675,0.005,0.739,0.627,0.068
Hawaii,Array3dAverage,THREE_D,64,1,16,4,1,13.324,0.649,0.02,0.9,0.622,0.063
Hawaii,Array3dAverage,THREE_D,64,1,16,8,1,13.078,0.77,0.005,0.803,0.66,0.065
Hawaii,Array3dAverage,THREE_D,64,1,16,16,1,13.511,0.675,0.005,0.866,0.626,0.061
Hawaii,Array3dAverage,THREE_D,64,1,32,1,1,13.126,0.658,0.006,0.758,0.62,0.06
Hawaii,Array3dAverage,THREE_D,64,1,32,2,1,12.557,0.687,0.018,0.843,0.636,0.066
Hawaii,Array3dAverage,THREE_D,64,1,32,4,1,14.643,0.663,0.018,0.864,0.617,0.067
Hawaii,Array3dAverage,THREE_D,64,1,32,8,1,12.809,0.668,0.017,0.89,0.646,0.063
Hawaii,Array3dAverage,THREE_D,64,1,64,1,1,14.395,0.658,0.018,0.666,0.642,0.058
Hawaii,Array3dAverage,THREE_D,64,1,64,2,1,13.027,0.657,0.017,0.871,0.628,0.064
Hawaii,Array3dAverage,THREE_D,64,1,64,4,1,13.599,0.671,0.018,0.885,0.62,0.06
