device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FloydWarshall,TWO_D,2048,2048,1,1,1,16,133.324,5.203,0.004,38123.1,12.755,3.322
Hawaii,FloydWarshall,TWO_D,2048,2048,1,2,1,16,180.017,5.466,0.004,19828.9,11.498,3.535
Hawaii,FloydWarshall,TWO_D,2048,2048,1,4,1,16,179.786,6.257,0.004,11002.8,14.23,3.51
Hawaii,FloydWarshall,TWO_D,2048,2048,1,8,1,16,176.548,5.659,0.004,6784.48,12.187,3.102
Hawaii,FloydWarshall,TWO_D,2048,2048,1,16,1,16,175.741,5.823,0.002,4928.66,14.816,3.62
Hawaii,FloydWarshall,TWO_D,2048,2048,1,32,1,16,176.997,5.876,0.003,4691.61,15.831,3.551
Hawaii,FloydWarshall,TWO_D,2048,2048,1,64,1,16,180.025,5.7,0.018,8407.76,11.047,3.019
Hawaii,FloydWarshall,TWO_D,2048,2048,1,128,1,16,175.552,5.786,0.004,10242.3,12.665,3.328
Hawaii,FloydWarshall,TWO_D,2048,2048,1,256,1,16,179.964,5.574,0.002,11091.3,10.708,2.863
Hawaii,FloydWarshall,TWO_D,2048,2048,2,1,1,16,175.386,5.338,0.004,19722.2,13.926,3.45
Hawaii,FloydWarshall,TWO_D,2048,2048,2,2,1,16,179.914,5.508,0.004,10850.4,10.705,3.33
Hawaii,FloydWarshall,TWO_D,2048,2048,2,4,1,16,178.968,5.428,0.002,6700.61,11.086,3.332
Hawaii,FloydWarshall,TWO_D,2048,2048,2,8,1,16,180.162,5.791,0.004,4930.76,15.622,3.309
Hawaii,FloydWarshall,TWO_D,2048,2048,2,16,1,16,177.331,5.355,0.004,4214.29,15.686,3.622
Hawaii,FloydWarshall,TWO_D,2048,2048,2,32,1,16,179.165,5.388,0.005,4766.22,15.814,3.301
Hawaii,FloydWarshall,TWO_D,2048,2048,2,64,1,16,179.251,5.627,0.004,5588.47,11.375,3.315
Hawaii,FloydWarshall,TWO_D,2048,2048,2,128,1,16,180.109,5.97,0.004,6535.18,16.323,2.923
Hawaii,FloydWarshall,TWO_D,2048,2048,4,1,1,16,175.387,5.499,0.003,10891.7,13.214,3.338
Hawaii,FloydWarshall,TWO_D,2048,2048,4,2,1,16,179.806,5.082,0.004,6725.4,13.944,2.599
Hawaii,FloydWarshall,TWO_D,2048,2048,4,4,1,16,176.74,6.024,0.005,4893.17,15.427,3.332
Hawaii,FloydWarshall,TWO_D,2048,2048,4,8,1,16,179.372,5.328,0.005,4216.87,13.302,1.929
Hawaii,FloydWarshall,TWO_D,2048,2048,4,16,1,16,179.918,5.262,0.003,4215.2,15.008,3.318
Hawaii,FloydWarshall,TWO_D,2048,2048,4,32,1,16,181.534,4.957,0.003,4247.86,13.531,3.306
Hawaii,FloydWarshall,TWO_D,2048,2048,4,64,1,16,176.129,5.382,0.003,4505.45,15.674,3.323
Hawaii,FloydWarshall,TWO_D,2048,2048,8,1,1,16,177.966,5.78,0.004,6657.67,12.835,3.477
Hawaii,FloydWarshall,TWO_D,2048,2048,8,2,1,16,179.095,5.362,0.005,4895.12,15.884,2.837
Hawaii,FloydWarshall,TWO_D,2048,2048,8,4,1,16,175.416,5.813,0.004,4124.33,16.842,3.466
Hawaii,FloydWarshall,TWO_D,2048,2048,8,8,1,16,177.151,5.524,0.005,3950.06,14.383,1.937
Hawaii,FloydWarshall,TWO_D,2048,2048,8,16,1,16,175.522,6.115,0.004,3946.99,15.362,3.313
Hawaii,FloydWarshall,TWO_D,2048,2048,8,32,1,16,178.888,5.668,0.005,3862.46,14.1,3.322
Hawaii,FloydWarshall,TWO_D,2048,2048,16,1,1,16,176.448,4.982,0.003,4844.23,15.881,3.329
Hawaii,FloydWarshall,TWO_D,2048,2048,16,2,1,16,178.943,5.76,0.004,3999.47,15.636,3.334
Hawaii,FloydWarshall,TWO_D,2048,2048,16,4,1,16,187.39,5.385,0.004,3739.03,15.214,3.31
Hawaii,FloydWarshall,TWO_D,2048,2048,16,8,1,16,182.028,5.588,0.005,3733.15,15.826,3.328
Hawaii,FloydWarshall,TWO_D,2048,2048,16,16,1,16,177.176,4.812,0.003,3668.78,16.172,3.325
Hawaii,FloydWarshall,TWO_D,2048,2048,32,1,1,16,176.904,5.867,0.003,4059.07,15.402,3.694
Hawaii,FloydWarshall,TWO_D,2048,2048,32,2,1,16,177.608,6.331,0.004,3788.19,15.226,3.665
Hawaii,FloydWarshall,TWO_D,2048,2048,32,4,1,16,177.015,6.139,0.005,3690.63,15.503,3.593
Hawaii,FloydWarshall,TWO_D,2048,2048,32,8,1,16,180.491,5.911,0.003,3688.63,11.086,3.586
Hawaii,FloydWarshall,TWO_D,2048,2048,64,1,1,16,180.638,6.202,0.003,3757.51,11.301,3.382
Hawaii,FloydWarshall,TWO_D,2048,2048,64,2,1,16,175.373,5.659,0.003,3665.96,16.007,3.357
Hawaii,FloydWarshall,TWO_D,2048,2048,64,4,1,16,177.023,4.915,0.003,3612.83,15.253,3.344
Hawaii,FloydWarshall,TWO_D,2048,2048,128,1,1,16,175.534,6.056,0.004,3618.26,14.215,3.336
Hawaii,FloydWarshall,TWO_D,2048,2048,128,2,1,16,176.313,5.101,0.002,3641.01,15.35,3.468
Hawaii,FloydWarshall,TWO_D,2048,2048,256,1,1,16,175.788,5.604,0.005,3648.64,14.779,2.704
Hawaii,FloydWarshall,TWO_D,2048,2048,1,1,1,16,127.267,5.846,0.005,38039.7,13.312,1.895
Hawaii,FloydWarshall,TWO_D,2048,2048,1,2,1,16,171.613,4.641,0.003,19771.2,10.997,2.897
Hawaii,FloydWarshall,TWO_D,2048,2048,1,4,1,16,171.354,5.342,0.003,10892.1,15.508,3.03
Hawaii,FloydWarshall,TWO_D,2048,2048,1,8,1,16,168.575,5.391,0.004,6721.78,12.755,2.928
Hawaii,FloydWarshall,TWO_D,2048,2048,1,16,1,16,170.663,5.925,0.003,4861.41,15.306,2.911
Hawaii,FloydWarshall,TWO_D,2048,2048,1,32,1,16,170.021,5.705,0.004,4664.26,18.497,3.041
Hawaii,FloydWarshall,TWO_D,2048,2048,1,64,1,16,169.355,7.827,0.004,8510.26,16.568,2.922
Hawaii,FloydWarshall,TWO_D,2048,2048,1,128,1,16,170.548,5.584,0.004,10157.2,10.842,2.955
Hawaii,FloydWarshall,TWO_D,2048,2048,1,256,1,16,172.107,5.521,0.003,11073.9,13.025,2.645
Hawaii,FloydWarshall,TWO_D,2048,2048,2,1,1,16,169.256,5.713,0.004,19770,13.436,2.582
Hawaii,FloydWarshall,TWO_D,2048,2048,2,2,1,16,169.247,5.806,0.004,10945.9,12.318,2.732
Hawaii,FloydWarshall,TWO_D,2048,2048,2,4,1,16,170.036,5.77,0.004,6726.25,15.317,2.929
Hawaii,FloydWarshall,TWO_D,2048,2048,2,8,1,16,170.182,5.649,0.003,4887.48,14.861,2.463
Hawaii,FloydWarshall,TWO_D,2048,2048,2,16,1,16,170.134,5.389,0.004,4169.36,16.658,2.903
Hawaii,FloydWarshall,TWO_D,2048,2048,2,32,1,16,172.066,6.022,0.004,4865.62,16.849,3.178
Hawaii,FloydWarshall,TWO_D,2048,2048,2,64,1,16,175.5,6.232,0.004,5548.95,12.528,3.176
