device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Array3dAverage,THREE_D,256,1,1,1,64,2098.69,20.676,0.004,75.261,15.299,5.064
Hawaii,Array3dAverage,THREE_D,256,1,1,2,64,2107.69,19.326,0.002,38.423,17.622,3.992
Hawaii,Array3dAverage,THREE_D,256,1,1,4,64,2098.59,20.177,0.003,20.325,17.169,5.215
Hawaii,Array3dAverage,THREE_D,256,1,1,8,64,2101.14,16.761,0.003,19.242,17.541,5.221
Hawaii,Array3dAverage,THREE_D,256,1,1,16,64,2100.12,17.078,0.003,22.077,17.626,5.276
Hawaii,Array3dAverage,THREE_D,256,1,1,32,64,2099.39,17.383,0.003,24.796,14.159,5.21
Hawaii,Array3dAverage,THREE_D,256,1,1,64,64,2098.7,17.372,0.003,37.302,17.612,5.293
Hawaii,Array3dAverage,THREE_D,256,1,1,128,64,2100.7,17.417,0.003,79.257,17.68,5.204
Hawaii,Array3dAverage,THREE_D,256,1,1,256,64,2100.58,17.324,0.003,268.992,17.651,5.207
Hawaii,Array3dAverage,THREE_D,256,1,2,1,64,2096.75,19.786,0.004,38.76,14.495,5.169
Hawaii,Array3dAverage,THREE_D,256,1,2,2,64,2097.97,19.653,0.003,20.274,14.601,5.275
Hawaii,Array3dAverage,THREE_D,256,1,2,4,64,2099.3,17.415,0.004,12.578,15.073,5.204
Hawaii,Array3dAverage,THREE_D,256,1,2,8,64,2098.99,16.839,0.003,12.128,17.686,5.168
Hawaii,Array3dAverage,THREE_D,256,1,2,16,64,2098.26,16.793,0.004,13.726,14.993,3.942
Hawaii,Array3dAverage,THREE_D,256,1,2,32,64,2096.74,19.815,0.003,15.536,14.554,5.221
Hawaii,Array3dAverage,THREE_D,256,1,2,64,64,2098.9,16.752,0.003,30.445,17.575,5.212
Hawaii,Array3dAverage,THREE_D,256,1,2,128,64,2098.48,17.103,0.002,69.207,17.779,5.222
Hawaii,Array3dAverage,THREE_D,256,1,4,1,64,2095.74,19.722,0.004,21.635,17.664,5.093
Hawaii,Array3dAverage,THREE_D,256,1,4,2,64,2097.03,19.705,0.003,11.387,17.654,4.971
Hawaii,Array3dAverage,THREE_D,256,1,4,4,64,2097.21,19.802,0.003,10.88,17.631,3.955
Hawaii,Array3dAverage,THREE_D,256,1,4,8,64,2097.14,19.651,0.003,11.946,17.631,5.207
Hawaii,Array3dAverage,THREE_D,256,1,4,16,64,2099.27,17.303,0.004,12.635,17.637,5.198
Hawaii,Array3dAverage,THREE_D,256,1,4,32,64,2098.18,16.708,0.003,13.41,15.031,3.942
Hawaii,Array3dAverage,THREE_D,256,1,4,64,64,2096.73,19.804,0.003,22.443,17.625,5.208
Hawaii,Array3dAverage,THREE_D,256,1,8,1,64,2107.13,19.307,0.003,11.209,17.07,5.21
Hawaii,Array3dAverage,THREE_D,256,1,8,2,64,2100.92,16.596,0.003,11.317,17.709,5.052
Hawaii,Array3dAverage,THREE_D,256,1,8,4,64,2098.8,16.796,0.018,13.29,14.491,5.193
Hawaii,Array3dAverage,THREE_D,256,1,8,8,64,2099.68,17.351,0.003,13.899,14.47,5.203
Hawaii,Array3dAverage,THREE_D,256,1,8,16,64,2098.87,17.405,0.003,13.368,14.544,5.279
Hawaii,Array3dAverage,THREE_D,256,1,8,32,64,2099,16.651,0.003,14.173,14.746,5.193
Hawaii,Array3dAverage,THREE_D,256,1,16,1,64,2099.99,16.95,0.004,11.478,17.564,5.197
Hawaii,Array3dAverage,THREE_D,256,1,16,2,64,2099.15,16.728,0.003,11.944,14.992,5.194
Hawaii,Array3dAverage,THREE_D,256,1,16,4,64,2099.09,17.046,0.003,13.968,15.049,5.192
Hawaii,Array3dAverage,THREE_D,256,1,16,8,64,2099.26,16.615,0.003,12.648,17.571,5.196
Hawaii,Array3dAverage,THREE_D,256,1,16,16,64,2098.78,17.383,0.003,12.908,14.7,5.33
Hawaii,Array3dAverage,THREE_D,256,1,32,1,64,2112.35,16.745,0.003,12.059,14.484,5.032
Hawaii,Array3dAverage,THREE_D,256,1,32,2,64,2109.43,16.716,0.003,12.863,15.032,5.433
Hawaii,Array3dAverage,THREE_D,256,1,32,4,64,2092.82,19.818,0.003,12.63,17.651,5.01
Hawaii,Array3dAverage,THREE_D,256,1,32,8,64,2093.92,16.698,0.003,12.832,14.145,4.87
Hawaii,Array3dAverage,THREE_D,256,1,64,1,64,2095.97,19.685,0.003,12.643,15.099,5.205
Hawaii,Array3dAverage,THREE_D,256,1,64,2,64,2098.6,19.085,0.002,13.725,14.431,5.214
Hawaii,Array3dAverage,THREE_D,256,1,64,4,64,2098.02,19.316,0.003,12.7,14.505,5.237
Hawaii,Array3dAverage,THREE_D,256,1,128,1,64,2098.21,19.899,0.003,14.218,17.632,5.232
Hawaii,Array3dAverage,THREE_D,256,1,128,2,64,2095.53,19.832,0.002,13.193,17.717,5.257
Hawaii,Array3dAverage,THREE_D,256,1,256,1,64,2096.24,19.699,0.003,13.214,17.637,5.11
Hawaii,Array3dAverage,THREE_D,256,2,1,1,64,2098.24,17.587,0.003,38.743,14.871,5.219
Hawaii,Array3dAverage,THREE_D,256,2,1,2,64,2096.12,19.825,0.003,20.413,14.669,5.202
Hawaii,Array3dAverage,THREE_D,256,2,1,4,64,2106.67,20.049,0.003,12.139,17.659,5.204
Hawaii,Array3dAverage,THREE_D,256,2,1,8,64,2098.53,19.759,0.003,9.471,15.059,5.196
