device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,30.556,3.349,0.003,1202.88,1.527,0.098
Hawaii,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,32.119,3.316,0.003,602.215,1.214,0.052
Hawaii,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,27.365,3.227,0.002,301.848,1.232,0.069
Hawaii,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,30.368,3.629,0.002,151.694,1.367,0.1
Hawaii,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,32.141,3.689,0.002,77.191,1.23,0.054
Hawaii,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,29.863,3.662,0.003,38.956,1.226,0.051
Hawaii,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,27.856,3.804,0.002,26.933,1.243,0.053
Hawaii,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,27.879,3.865,0.002,25.74,1.316,0.053
Hawaii,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,28.365,3.649,0.002,25.112,1.215,0.053
Hawaii,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,27.366,3.731,0.002,1202.8,1.529,0.095
Hawaii,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,29.69,3.839,0.002,602.204,1.343,0.096
Hawaii,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,31.096,3.522,0.002,301.803,1.337,0.097
Hawaii,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,32.162,3.298,0.002,151.68,1.239,0.053
Hawaii,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,27.852,3.489,0.002,77.098,1.235,0.051
Hawaii,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,27.895,3.649,0.002,38.88,1.249,0.051
Hawaii,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,31.878,3.752,0.002,26.795,1.258,0.083
Hawaii,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,30.316,3.608,0.002,26.04,1.24,0.054
Hawaii,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,29.361,3.481,0.002,24.858,1.241,0.056
Hawaii,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,24.865,4.156,0.002,1202.9,1.465,0.119
Hawaii,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,23.903,4.168,0.002,602.245,1.479,0.062
Hawaii,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,22.681,4.246,0.002,301.95,1.423,0.059
Hawaii,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,22.203,4.193,0.002,151.707,1.461,0.059
Hawaii,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,22.596,4.182,0.001,77.132,1.426,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,25.086,4.074,0.002,39.024,1.504,0.1
Hawaii,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,25.637,4.196,0.002,26.93,1.468,0.061
Hawaii,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,26.332,4.17,0.002,25.9,1.464,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,21.333,4.128,0.001,24.99,1.45,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,30.823,3.798,0.003,1202.81,1.457,0.062
Hawaii,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,31.389,3.876,0.002,602.178,1.35,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,31.768,3.746,0.002,301.889,1.378,0.061
Hawaii,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,27.234,3.762,0.003,151.616,1.469,0.11
Hawaii,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,35.455,3.906,0.002,77.155,1.355,0.059
Hawaii,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,31.242,4.117,0.002,39.009,1.389,0.058
Hawaii,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,28.241,3.723,0.001,26.788,1.365,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,28.231,3.801,0.002,25.628,1.355,0.06
Hawaii,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,28.737,3.701,0.002,24.866,1.374,0.063
