device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,82.292,20.593,0.002,4883.72,5.261,0.565
Hawaii,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,113.299,18.581,0.002,2442.8,5.34,1.685
Hawaii,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,115.034,17.493,0.002,1222.4,5.21,0.852
Hawaii,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,114.218,16.708,0.001,612.075,5.185,0.823
Hawaii,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,114.555,17.828,0.002,308.348,5.009,0.494
Hawaii,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,111.571,18.537,0.002,154.814,5.136,0.472
Hawaii,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,115.919,18.67,0.002,107.393,5.184,0.479
Hawaii,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,112.233,18.727,0.002,104.304,5.004,0.496
Hawaii,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,111.817,19.403,0.003,103.554,5.206,0.814
Hawaii,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,82.115,19.395,0.004,4883.86,5.298,0.281
Hawaii,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,113.577,17.091,0.003,2442.85,4.416,1.036
Hawaii,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,116.131,13.337,0.004,1222.47,5.143,0.572
Hawaii,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,117.174,13.944,0.003,612.137,5.178,0.558
Hawaii,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,112.071,13.135,0.002,308.186,5.202,0.523
Hawaii,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,112.435,13.229,0.003,154.739,4.559,0.306
Hawaii,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,114.424,13.881,0.003,107.498,4.563,0.305
Hawaii,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,113.913,13.696,0.003,104.74,5.197,0.531
Hawaii,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,114.954,13.633,0.003,103.292,4.557,0.304
Hawaii,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,111.497,18.642,0.008,4884.61,5.328,0.865
Hawaii,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,114.384,19.187,0.001,2443,4.944,1.151
Hawaii,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,113.761,19.148,0.002,1222.59,5.241,0.984
Hawaii,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,107.623,19.671,0.001,612.195,5.262,0.534
Hawaii,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,87.852,13.767,0.002,308.294,5.234,0.859
Hawaii,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,83.94,19.003,0.002,155.035,5.34,0.915
Hawaii,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,86.987,17.88,0.001,107.371,5.261,0.496
Hawaii,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,81.876,19.874,0.001,105.089,5.245,0.886
Hawaii,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,86.268,13.917,0.001,103.246,5.23,0.501
Hawaii,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,85.274,11.388,0.004,4883.91,4.832,0.149
Hawaii,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,96.068,10.791,0.001,2442.86,4.734,0.123
Hawaii,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,108.819,10.644,0.002,1222.45,4.749,0.119
Hawaii,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,99.458,11.277,0.002,612.287,4.702,0.058
Hawaii,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,83.912,9.119,0.001,308.203,4.735,0.061
Hawaii,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,85.886,11.078,0.002,154.982,4.676,0.061
Hawaii,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,81.56,10.815,0.002,107.618,4.714,0.06
Hawaii,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,85.328,11.201,0.002,105.105,4.659,0.06
Hawaii,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,81.007,11.09,0.001,103.321,4.622,0.058
