device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,57.292,3.607,0.009,0.341,0.819,0.214
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.775,2.94,0.009,0.331,0.343,0.147
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.89,2.878,0.009,0.329,0.339,0.158
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.74,2.883,0.009,0.329,0.341,0.145
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.853,2.881,0.008,0.333,0.336,0.147
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.799,2.87,0.009,0.329,0.339,0.146
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.987,2.894,0.008,0.33,0.337,0.147
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.755,2.893,0.009,0.331,0.34,0.148
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.79,2.887,0.008,0.329,0.34,0.146
GTX 780,Uux3a,ONE_D,104857,1,1,1,7,40.747,2.944,0.008,0.333,0.339,0.146
