device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,125.26,8.337,0.009,0.288,11.42,0.425
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.833,8.225,0.009,0.284,8.487,0.187
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.552,8.167,0.009,0.286,8.52,0.184
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,120.058,8.233,0.009,0.284,8.549,0.185
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.756,8.214,0.008,0.286,8.557,0.179
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.714,8.286,0.009,0.284,8.606,0.182
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.707,8.218,0.009,0.285,8.498,0.178
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.761,8.195,0.009,0.321,8.536,0.186
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,119.798,8.17,0.008,0.285,8.563,0.177
GTX 780,SquareArray,ONE_D,6.29146e+06,1,1,1,24,122.335,8.241,0.009,0.288,8.55,0.181
