device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.71,198.264,0.009,0.133,0.008,1.713
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3934.38,198.122,0.009,0.134,0.008,1.655
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3939.66,198.068,0.009,0.131,0.009,1.674
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.25,198.403,0.01,0.13,0.008,1.605
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3931.23,199.064,0.009,0.133,0.008,1.648
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3940.6,198.244,0.009,0.13,0.007,1.62
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.36,197.969,0.01,0.133,0.008,1.78
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3931.35,198.584,0.01,0.133,0.008,1.69
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3931.89,198.009,0.01,0.135,0.008,1.747
GTX 780,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3933.58,198.126,0.009,0.133,0.008,1.756
